scenario_id,seed,selected_idx,exhaustive_idx,holdout_objective,reference_objective,regret,exact
T40,1,1,1,1.6847350918895816,1.6847350918895816,0.0,1
T40,2,1,1,1.6847350918895816,1.6847350918895816,0.0,1
T40,3,1,1,1.6847350918895816,1.6847350918895816,0.0,1
T40,4,1,1,1.6847350918895816,1.6847350918895816,0.0,1
T41,0,0,0,0.8187531565602311,0.8187531565602311,0.0,1
T41,1,0,0,0.8187531565602311,0.8187531565602311,0.0,1
T41,2,0,0,0.8187531565602311,0.8187531565602311,0.0,1
T41,3,0,0,0.8187531565602311,0.8187531565602311,0.0,1
T41,4,0,0,0.8187531565602311,0.8187531565602311,0.0,1
T42,0,8,8,0.2529917673850693,0.2529917673850693,0.0,1
T42,1,8,8,0.2529917673850693,0.2529917673850693,0.0,1
T42,2,8,8,0.2529917673850693,0.2529917673850693,0.0,1
T42,3,8,8,0.2529917673850693,0.2529917673850693,0.0,1
T42,4,8,8,0.2529917673850693,0.2529917673850693,0.0,1
T43,0,0,0,0.4438692010629495,0.4438692010629495,0.0,1
T43,1,0,0,0.4438692010629495,0.4438692010629495,0.0,1
T43,2,0,0,0.4438692010629495,0.4438692010629495,0.0,1
T43,3,0,0,0.4438692010629495,0.4438692010629495,0.0,1
T43,4,0,0,0.4438692010629495,0.4438692010629495,0.0,1
T44,0,0,0,1.317367804468513,1.317367804468513,0.0,1
T44,1,0,0,1.317367804468513,1.317367804468513,0.0,1
T44,2,0,0,1.317367804468513,1.317367804468513,0.0,1
T44,3,0,0,1.317367804468513,1.317367804468513,0.0,1
T44,4,0,0,1.317367804468513,1.317367804468513,0.0,1
T45,0,5,5,0.2965739696171603,0.2965739696171603,0.0,1
T45,1,5,5,0.2965739696171603,0.2965739696171603,0.0,1
T45,2,5,5,0.2965739696171603,0.2965739696171603,0.0,1
T45,3,5,5,0.2965739696171603,0.2965739696171603,0.0,1
T45,4,5,5,0.2965739696171603,0.2965739696171603,0.0,1
T46,0,184,184,0.3787422300520756,0.3787422300520756,0.0,1
T46,1,184,184,0.3787422300520756,0.3787422300520756,0.0,1
T46,2,184,184,0.3787422300520756,0.3787422300520756,0.0,1
T46,3,184,184,0.3787422300520756,0.3787422300520756,0.0,1
T46,4,184,184,0.3787422300520756,0.3787422300520756,0.0,1
T47,0,0,0,0.5518571340460674,0.5518571340460674,0.0,1
T47,1,0,0,0.5518571340460674,0.5518571340460674,0.0,1
T47,2,0,0,0.5518571340460674,0.5518571340460674,0.0,1
T47,3,0,0,0.5518571340460674,0.5518571340460674,0.0,1
T47,4,0,0,0.5518571340460674,0.5518571340460674,0.0,1
T48,0,0,0,0.6390184570783348,0.6390184570783348,0.0,1
T48,1,0,0,0.6390184570783348,0.6390184570783348,0.0,1
T48,2,0,0,0.6390184570783348,0.6390184570783348,0.0,1
T48,3,0,0,0.6390184570783348,0.6390184570783348,0.0,1
T48,4,0,0,0.6390184570783348,0.6390184570783348,0.0,1
T49,0,0,0,0.6091287659987497,0.6091287659987497,0.0,1
T49,1,0,0,0.6091287659987497,0.6091287659987497,0.0,1
T49,2,0,0,0.6091287659987497,0.6091287659987497,0.0,1
T49,3,0,0,0.6091287659987497,0.6091287659987497,0.0,1
T49,4,0,0,0.6091287659987497,0.6091287659987497,0.0,1
T50,0,1,1,1.4905908809576165,1.4905908809576165,0.0,1
T50,1,1,1,1.4905908809576165,1.4905908809576165,0.0,1
T50,2,1,1,1.4905908809576165,1.4905908809576165,0.0,1
T50,3,1,1,1.4905908809576165,1.4905908809576165,0.0,1
T50,4,1,1,1.4905908809576165,1.4905908809576165,0.0,1
T51,0,0,0,1.3459324204796448,1.3459324204796448,0.0,1
T51,1,0,0,1.3459324204796448,1.3459324204796448,0.0,1
T51,2,0,0,1.3459324204796448,1.3459324204796448,0.0,1
T51,3,0,0,1.3459324204796448,1.3459324204796448,0.0,1
T51,4,0,0,1.3459324204796448,1.3459324204796448,0.0,1
T52,0,0,0,0.9357931492683728,0.9357931492683728,0.0,1
T52,1,0,0,0.9357931492683728,0.9357931492683728,0.0,1
T52,2,0,0,0.9357931492683728,0.9357931492683728,0.0,1
T52,3,0,0,0.9357931492683728,0.9357931492683728,0.0,1
T52,4,0,0,0.9357931492683728,0.9357931492683728,0.0,1
T53,0,1,1,3.689009209927621,3.689009209927621,0.0,1
