original_scenario_id,base_rho,base_tau,K,rho,qH,tau,candidate_labels,intervention_index,coarse_mean_feasible_policies,coarse_min_max_mean_ratio,exact_certifiable_policies,best_policy_idx,best_policy_upper,best_policy_mean_B_H,best_policy_mean_B_L,method_certified_runs,method_runs
BG11,0.9,0.5,40.0,0.9,0.8,0.1,delay_path,0.8,0,12.38127526355205,0,189,1.0,0.2982626672480648,0.16893631962912597,0,11
BG11,0.9,0.5,40.0,0.9,0.8,1.0,delay_path,0.0,0,13.361957792496712,0,189,1.0,0.31191618603023413,0.23922559571916802,0,11
BG11,0.9,0.5,40.0,0.9,0.8,0.25,delay_path,0.5,0,12.673623838635017,0,189,1.0,0.3036359729639121,0.18376205135238421,0,11
BG11,0.9,0.5,40.0,0.9,0.8,2.0,delay_path,0.0,0,13.034469666929246,0,189,1.0,0.31076291849398224,0.256824383200861,0,11
BG11,0.9,0.5,60.0,0.1,0.8,0.5,joint_safer,1.3888888888888888,190,0.103121033806392,1,4,0.0937858649877965,0.004675064370956659,0.0018654951318009653,0,11
BG11,0.9,0.5,60.0,0.15,0.8,0.5,joint_boundary,1.3333333333333333,190,0.2441431254826531,0,0,0.5032409468704364,0.020189016384896216,0.00843393684365147,0,11
BG11,0.9,0.5,60.0,0.2,0.8,0.5,joint_harder,1.2777777777777777,0,1.4421272016198323,0,0,0.8081241822330423,0.03624571665814584,0.01901740148664199,0,11
BG11,0.9,0.5,80.0,0.25,0.8,0.5,joint_safer,1.7222222222222223,0,2.3769820913202344,0,3,0.6344526531092491,0.028555522993289017,0.011471661132336308,0,11
BG11,0.9,0.5,80.0,0.3,0.8,0.5,joint_boundary,1.6666666666666667,2,0.999817574061316,0,1,0.7659479938008387,0.04016180815843623,0.015600503560288415,0,11
BG11,0.9,0.5,100.0,0.2,0.8,0.5,joint_safer,2.2777777777777777,190,0.4119445343741333,0,3,0.19838696759904956,0.007955325576393427,0.002047800867439421,0,11
BG11,0.9,0.5,80.0,0.35,0.8,0.5,joint_harder,1.6111111111111112,0,2.77107064976133,0,3,0.8722317344011091,0.054022288450642934,0.02318296249682027,0,11
BG11,0.9,0.5,100.0,0.25,0.8,0.5,joint_boundary,2.2222222222222223,88,0.6514670306623771,0,0,0.3520217706814359,0.013588052328775628,0.004956573047096292,0,11
BG11,0.9,0.5,100.0,0.3,0.8,0.5,joint_harder,2.166666666666667,0,1.2646780835408435,0,4,0.5032409468704364,0.023004574019187842,0.007553303738432196,0,11
BG11,0.9,0.5,120.0,0.45,0.8,0.5,joint_boundary,2.5,31,0.38440765181743,0,0,0.6979228157457065,0.035340183046474724,0.0076443930429859076,0,11
BG11,0.9,0.5,120.0,0.4,0.8,0.5,joint_safer,2.5555555555555554,1,0.9445276873154708,0,1,0.5431960267478911,0.026672527654529824,0.007729454193296158,0,11
BG11,0.9,0.5,120.0,0.5,0.8,0.5,joint_harder,2.4444444444444446,0,3.432268246935615,0,0,0.7537304842875724,0.044299460561054535,0.010064257939907801,0,11
BG11,0.9,0.5,160.0,0.4,0.8,0.5,joint_safer,3.5555555555555554,78,0.5726411645809143,0,24,0.24356675011341974,0.01151652056242914,0.003600180751539136,0,11
BG11,0.9,0.5,160.0,0.45,0.8,0.5,joint_boundary,3.5,182,0.7575757575757576,0,0,0.40100578566330813,0.019678664185144832,0.005404247195132705,0,11
BG11,0.9,0.5,160.0,0.5,0.8,0.5,joint_harder,3.4444444444444446,0,1.4333498307858148,0,2,0.34494920940771423,0.017634466808052043,0.003552325199084031,0,11
BG11,0.9,0.5,200.0,0.55,0.8,0.5,joint_safer,4.388888888888889,0,1.3679637352502216,0,0,0.35907485004874623,0.015882962023230817,0.0012466399894992168,0,11
BG11,0.9,0.5,200.0,0.6,0.8,0.5,joint_boundary,4.333333333333333,24,0.689248916988643,0,0,0.4354752549149465,0.02580062825351329,0.001311198942291647,0,11
BG11,0.9,0.5,200.0,0.65,0.8,0.5,joint_harder,4.277777777777778,0,2.2068978388264715,0,1,0.5695497845258534,0.0382293558495005,0.001344121495321343,0,11
BG11,0.9,0.5,240.0,0.6,0.8,0.5,joint_safer,5.333333333333333,0,1.270838465960417,0,0,0.25097789500601614,0.011916415700772648,0.000941689793953773,0,11
BG11,0.9,0.5,240.0,0.65,0.8,0.5,joint_boundary,5.277777777777778,15,0.2477477477477477,0,6,0.2803342891271908,0.014804119793642965,0.0004275334833761978,0,11
BG11,0.9,0.5,240.0,0.7,0.8,0.5,joint_harder,5.222222222222222,0,1.6688783436194603,0,0,0.42173666748733485,0.030353944678221414,0.0004744747698276098,0,11
BG12,0.9,2.0,40.0,0.025,0.8,2.0,load_path,0.9722222222222222,-1,,190,6,0.02429259716610854,0.0,0.0,11,11
BG12,0.9,2.0,40.0,0.05,0.8,2.0,joint_safer;load_path,0.9444444444444444,190,0.0,190,151,0.02429259716610854,0.000778455963752781,0.0007916934711903823,11,11
BG12,0.9,2.0,40.0,0.075,0.8,2.0,load_path,0.9166666666666667,-1,,6,11,0.08502781471819877,0.005568499444203187,0.005183516792478412,0,11
BG12,0.9,2.0,40.0,0.1,0.8,2.0,joint_boundary;load_path,0.888888888888889,14,0.914852070458209,0,0,0.44232060259772593,0.01913325731972938,0.015450330486726147,0,11
BG12,0.9,2.0,40.0,0.125,0.8,2.0,load_path,0.8611111111111112,-1,,0,1,0.8021579167904893,0.03443565685343598,0.02989057855241299,0,11
BG12,0.9,2.0,40.0,0.15,0.8,2.0,joint_harder;load_path,0.8333333333333333,0,2.717486023563148,0,3,0.9579797352998276,0.05383099556119297,0.04403405674551516,0,11
BG12,0.9,2.0,40.0,0.2,0.8,2.0,load_path,0.7777777777777777,0,4.090352528073903,0,55,0.9983811729701603,0.08704068380591158,0.0737190990003341,0,11
BG12,0.9,2.0,40.0,0.25,0.8,2.0,load_path,0.7222222222222222,0,6.080608159196544,0,9,0.99983122885689,0.11505104934489448,0.09523402051268783,0,11
BG12,0.9,2.0,40.0,0.3,0.8,2.0,load_path,0.6666666666666667,0,7.870802046558155,0,189,1.0,0.14253637904515226,0.1313582358299677,0,11
BG12,0.9,2.0,40.0,0.35,0.8,2.0,load_path,0.6111111111111112,0,8.23527447613778,0,189,1.0,0.15911838226521796,0.1465875318423688,0,11
BG12,0.9,2.0,40.0,0.4,0.8,2.0,load_path,0.5555555555555556,0,7.686024504102573,0,189,1.0,0.18236880199240596,0.1651041333081287,0,11
BG12,0.9,2.0,40.0,0.45,0.8,2.0,load_path,0.5,0,8.516258439718234,0,189,1.0,0.19006332855011646,0.17094542218763692,0,11
BG12,0.9,2.0,40.0,0.5,0.8,2.0,load_path,0.4444444444444445,0,8.196165165314422,0,189,1.0,0.20623104410268675,0.18349911304791638,0,11
BG12,0.9,2.0,40.0,0.55,0.8,2.0,load_path,0.38888888888888884,0,10.631524697128654,0,189,1.0,0.21576265884676962,0.188529794841886,0,11
BG12,0.9,2.0,40.0,0.6,0.8,2.0,load_path,0.33333333333333337,0,8.71042669975449,0,188,1.0,0.23287651831104905,0.19814194528645848,0,11
BG12,0.9,2.0,40.0,0.65,0.8,2.0,load_path,0.2777777777777778,0,11.560322496594685,0,189,1.0,0.23806887722687806,0.20252587604036285,0,11
BG12,0.9,2.0,40.0,0.7,0.8,2.0,load_path,0.2222222222222223,0,13.489284852377512,0,188,1.0,0.2579127162779569,0.22231800360853646,0,11
BG12,0.9,2.0,40.0,0.8,0.8,2.0,load_path,0.11111111111111108,0,12.431279818518735,0,189,1.0,0.2822479980027544,0.2395357952915478,0,11
BG12,0.9,2.0,40.0,0.9,0.8,2.0,baseline;capacity_path;delay_path;load_path,0.0,0,13.034469666929246,0,189,1.0,0.31929358903769234,0.2608971395071464,0,11
BG12,0.9,2.0,60.0,0.9,0.8,2.0,capacity_path,0.5,0,13.572075678977129,0,189,1.0,0.298935453086459,0.23872974054901477,0,11
BG12,0.9,2.0,80.0,0.9,0.8,2.0,capacity_path,1.0,0,13.35919956461785,0,189,1.0,0.3054079256809642,0.24470506442634266,0,11
BG12,0.9,2.0,100.0,0.9,0.8,2.0,capacity_path,1.5,0,12.28713238803724,0,189,1.0,0.32455420001396895,0.24900114236381615,0,11
BG12,0.9,2.0,120.0,0.9,0.8,2.0,capacity_path,2.0,0,10.63036988109137,0,189,1.0,0.31749482845291777,0.24799333402051607,0,11
BG12,0.9,2.0,160.0,0.9,0.8,2.0,capacity_path,3.0,0,12.81426406508107,0,189,1.0,0.32441626102756016,0.23923698497571777,0,11
BG12,0.9,2.0,200.0,0.9,0.8,2.0,capacity_path,4.0,0,10.356818248397898,0,0,0.9926874536019917,0.21179841433430677,0.015068924702149515,0,11
BG12,0.9,2.0,240.0,0.9,0.8,2.0,capacity_path,5.0,0,11.084963152844592,0,6,0.985181478885102,0.20391060716980391,0.02541382725791823,0,11
BG12,0.9,2.0,40.0,0.9,0.8,0.1,delay_path,0.95,0,12.38127526355205,0,189,1.0,0.2997733611781582,0.15034455274089362,0,11
BG12,0.9,2.0,40.0,0.9,0.8,0.25,delay_path,0.875,0,12.673623838635017,0,189,1.0,0.30391574627561835,0.18465889963926613,0,11
BG12,0.9,2.0,40.0,0.9,0.8,0.5,delay_path,0.75,0,14.536543545841951,0,189,1.0,0.301436797351798,0.2041195523612092,0,11
BG12,0.9,2.0,40.0,0.9,0.8,1.0,delay_path,0.5,0,13.361957792496712,0,188,1.0,0.31244571482585975,0.23495903130482712,0,11
BG12,0.9,2.0,60.0,0.1,0.8,2.0,joint_safer,1.3888888888888888,190,0.2595637934638701,0,4,0.14364272328338715,0.006391668025103785,0.004059300492693432,0,11
BG12,0.9,2.0,60.0,0.15,0.8,2.0,joint_boundary,1.3333333333333333,40,0.7550289029099121,0,1,0.4354752549149465,0.02017166047293412,0.015921664619371237,0,11
BG12,0.9,2.0,60.0,0.2,0.8,2.0,joint_harder,1.2777777777777777,0,1.5792523292223155,0,0,0.8665332141534924,0.045045939573969206,0.033328270374030355,0,11
BG12,0.9,2.0,80.0,0.2,0.8,2.0,joint_safer,1.7777777777777777,0,1.1410350436885557,0,0,0.5299346538729368,0.02239592183414229,0.014719512945799774,0,11
BG12,0.9,2.0,80.0,0.25,0.8,2.0,joint_boundary,1.7222222222222223,8,0.6150580159081985,0,1,0.7290896321748647,0.03523911414276871,0.023436339054924437,0,11
BG12,0.9,2.0,80.0,0.3,0.8,2.0,joint_harder,1.6666666666666667,0,1.439887366078829,0,23,0.8550511836699326,0.05135754545078451,0.043799574558747285,0,11
BG12,0.9,2.0,100.0,0.15,0.8,2.0,joint_safer,2.333333333333333,190,0.4075854507777015,0,5,0.10238189602332377,0.00346731367606209,0.002346852179911849,0,11
BG12,0.9,2.0,100.0,0.2,0.8,2.0,joint_boundary,2.2777777777777777,190,0.379758981914329,0,0,0.25097789500601614,0.009886204745654763,0.00842776969640293,0,11
BG12,0.9,2.0,100.0,0.25,0.8,2.0,joint_harder,2.2222222222222223,0,1.1137707573742812,0,2,0.4830686918302443,0.020874998180789167,0.014332282090981065,0,11
BG12,0.9,2.0,120.0,0.25,0.8,2.0,joint_safer,2.7222222222222223,5,0.8255066436852283,0,0,0.25097789500601614,0.009339719557085705,0.007136293838262035,0,11
BG12,0.9,2.0,120.0,0.3,0.8,2.0,joint_boundary,2.666666666666667,190,0.3958603058063881,0,0,0.394061713597051,0.015323644013635028,0.010846241878864822,0,11
BG12,0.9,2.0,120.0,0.35,0.8,2.0,joint_harder,2.611111111111111,0,1.395354492383005,0,0,0.49653148662366825,0.02368662630222139,0.015738526626578337,0,11
BG12,0.9,2.0,160.0,0.45,0.8,2.0,joint_safer,3.5,0,1.317741710129977,0,1,0.4354752549149465,0.020584211708619217,0.009820969005929714,0,11
BG12,0.9,2.0,160.0,0.5,0.8,2.0,joint_boundary,3.4444444444444446,2,0.7623852351595803,0,1,0.5099359118817948,0.025528623294207877,0.013787458085362286,0,11
BG12,0.9,2.0,160.0,0.55,0.8,2.0,joint_harder,3.388888888888889,0,2.313838799504865,0,3,0.6536474054806771,0.04078931881220782,0.015932131801823846,0,11
BG12,0.9,2.0,200.0,0.45,0.8,2.0,joint_safer,4.5,190,0.0675675675675675,0,2,0.25835907285346305,0.011773593870093831,0.005922581578357613,0,11
BG12,0.9,2.0,200.0,0.5,0.8,2.0,joint_boundary,4.444444444444445,190,0.0841750841750841,0,1,0.2948540735308611,0.015360398762291928,0.008265760996046699,0,11
BG12,0.9,2.0,200.0,0.55,0.8,2.0,joint_harder,4.388888888888889,0,1.1554468724033875,0,4,0.4079327950118155,0.022327039541398877,0.01046424491428554,0,11
BG12,0.9,2.0,240.0,0.55,0.8,2.0,joint_safer,5.388888888888889,190,0.0,0,1,0.22864918353310765,0.010450322319780193,0.0033985420846889395,0,11
BG12,0.9,2.0,240.0,0.6,0.8,2.0,joint_boundary,5.333333333333333,62,0.3613945578231292,0,3,0.4354752549149465,0.02379907580734109,0.008974887905440739,0,11
BG12,0.9,2.0,240.0,0.65,0.8,2.0,joint_harder,5.277777777777778,0,1.3377536172198885,0,1,0.5232826920068157,0.03581810719957191,0.01032388729352383,0,11
