scenario_id,rho,qH,tau,policy_idx,alpha_on,alpha_off,mean_B_H,mean_B_L,mean_W,mean_cloud_fraction,mean_op_cost,n,viol_H,viol_L,upper_H,upper_L,certified
BG09,0.9,0.5,0.5,142,34.0,14.0,0.2161154736633628,0.12825379287672012,0.29517991248471115,0.47518188099291647,0.5194588678656231,150,150,141,1.0,0.972200022205544,0
BG09,0.9,0.5,0.5,143,34.0,16.0,0.21702904805015033,0.13662839397351842,0.2957573290938354,0.46441846875262827,0.5087820681167036,150,150,135,1.0,0.9429425651637531,0
BG09,0.9,0.5,0.5,144,34.0,18.0,0.2208103272887324,0.13787825777744625,0.29923002409036376,0.44995782367336207,0.4948423272869166,150,150,139,1.0,0.9628253852180945,0
BG09,0.9,0.5,0.5,145,34.0,20.0,0.22899311460697044,0.14621734556119215,0.30443651666918414,0.421914337393136,0.4675798148935135,150,150,142,1.0,0.97669618980353,0
BG09,0.9,0.5,0.5,146,34.0,22.0,0.22714017770283437,0.14271489659108377,0.30500089381218337,0.4299890191225894,0.4757391531944169,150,150,143,1.0,0.9810344303654225,0
BG09,0.9,0.5,0.5,147,34.0,24.0,0.2323849740460093,0.15065796511145318,0.3071490961266347,0.41468533252621764,0.46075769694521296,150,150,148,1.0,0.9983811729701603,0
BG09,0.9,0.5,0.5,148,34.0,26.0,0.23545430817443436,0.15351408079781625,0.30889845852377235,0.40073957935796706,0.44707434813653285,150,150,146,1.0,0.9926874536019917,0
BG09,0.9,0.5,0.5,149,34.0,28.0,0.23660823248708085,0.15750854908106204,0.3114409863405138,0.39510138351931506,0.44181753147039216,150,150,147,1.0,0.9958563747187794,0
BG09,0.9,0.5,0.5,150,34.0,30.0,0.24083928019308123,0.16286448681104493,0.3147411166045892,0.38063441040736296,0.4278455778980513,150,150,148,1.0,0.9983811729701603,0
BG09,0.9,0.5,0.5,151,34.0,32.0,0.24105427187321357,0.16604899992977873,0.31436173951664936,0.36805202201603854,0.4152062829435359,150,150,149,1.0,0.99983122885689,0
BG09,0.9,0.5,0.5,152,34.0,34.0,0.2479133200143509,0.1700824218307656,0.3179032277527875,0.35017161505270494,0.3978570992156231,150,150,149,1.0,0.99983122885689,0
BG09,0.9,0.5,0.5,153,36.0,2.0,0.2020544467017552,0.11053299900437412,0.28801853514651843,0.5413190754573265,0.5845218557293043,150,150,131,1.0,0.9219854745695966,0
BG09,0.9,0.5,0.5,154,36.0,4.0,0.20610533954153382,0.11398832162625297,0.2897166877446664,0.5241321937361019,0.5675896968978019,150,150,128,1.0,0.9057449151374255,0
BG09,0.9,0.5,0.5,155,36.0,6.0,0.21050507216871958,0.12274835405847587,0.293214908981129,0.49784001127178895,0.5418222476189584,150,150,135,1.0,0.9429425651637531,0
BG09,0.9,0.5,0.5,156,36.0,8.0,0.21048417148625476,0.11897408433350525,0.2921301181935571,0.5061102240263279,0.5499297417553616,150,150,140,1.0,0.9675702718413236,0
BG09,0.9,0.5,0.5,157,36.0,10.0,0.2115683148725934,0.12384288803777965,0.2926282689435172,0.49756931339116817,0.541463553732696,150,150,140,1.0,0.9675702718413236,0
BG09,0.9,0.5,0.5,158,36.0,12.0,0.218933533095885,0.1315503108881104,0.2970013542760076,0.473535826866694,0.5180860300080953,150,150,140,1.0,0.9675702718413236,0
BG09,0.9,0.5,0.5,159,36.0,14.0,0.22007986987926656,0.13388830884527173,0.29851989576904353,0.4587512293314781,0.5035292136968347,150,150,141,1.0,0.972200022205544,0
BG09,0.9,0.5,0.5,160,36.0,16.0,0.22070317536683826,0.14113521793481482,0.2982145566782743,0.4553482650394903,0.5000804485412313,150,150,141,1.0,0.972200022205544,0
BG09,0.9,0.5,0.5,161,36.0,18.0,0.2243039784172355,0.1409377381684951,0.3023947519957083,0.4428889661233158,0.488248178922672,150,150,143,1.0,0.9810344303654225,0
BG09,0.9,0.5,0.5,162,36.0,20.0,0.22958099807707674,0.14667374494136573,0.3055662366198221,0.41992086166627157,0.465755797159245,150,150,144,1.0,0.985181478885102,0
BG09,0.9,0.5,0.5,163,36.0,22.0,0.22959516331012816,0.14602103159829952,0.30738208436763736,0.41998458810502476,0.4660919007601704,150,150,145,1.0,0.9890898135310887,0
BG09,0.9,0.5,0.5,164,36.0,24.0,0.23315999358137512,0.15276124128122529,0.31006400988093735,0.41175650941003245,0.45826611089217306,150,150,149,1.0,0.99983122885689,0
BG09,0.9,0.5,0.5,165,36.0,26.0,0.2347116661141564,0.15263952379392676,0.3102521192610128,0.39789092597463954,0.44442874386379144,150,150,147,1.0,0.9958563747187794,0
BG09,0.9,0.5,0.5,166,36.0,28.0,0.2391072623129216,0.15863686081299785,0.3144428784495717,0.38568306497335453,0.4328494967407902,150,150,147,1.0,0.9958563747187794,0
BG09,0.9,0.5,0.5,167,36.0,30.0,0.24194067680927514,0.16346608392032178,0.3150968179927575,0.3750056383711277,0.4222701610700413,150,150,147,1.0,0.9958563747187794,0
BG09,0.9,0.5,0.5,168,36.0,32.0,0.24408380120254464,0.1670558493898639,0.316167461488656,0.3625279534084331,0.4099530726317315,150,150,150,1.0,1.0,0
BG09,0.9,0.5,0.5,169,36.0,34.0,0.24966331204303288,0.17292537415099735,0.31807965312238506,0.3446231879755007,0.3923351359438584,150,150,149,1.0,0.99983122885689,0
BG09,0.9,0.5,0.5,170,36.0,36.0,0.2527578275351216,0.17870094349444043,0.32116028803698915,0.3384856943223252,0.38665973752787364,150,150,149,1.0,0.99983122885689,0
BG09,0.9,0.5,0.5,171,38.0,2.0,0.20572288606390576,0.11587920770121035,0.2902342522958971,0.5297809584213014,0.5733160962656859,150,150,135,1.0,0.9429425651637531,0
BG09,0.9,0.5,0.5,172,38.0,4.0,0.2088723450278298,0.1184617528206202,0.29066078375812016,0.5163987651212565,0.5599978826849745,150,150,132,1.0,0.9273065333032355,0
BG09,0.9,0.5,0.5,173,38.0,6.0,0.21218755901206882,0.12612700421046769,0.2940479521881963,0.49172181327264136,0.5358290061008707,150,150,136,1.0,0.9480298277055218,0
BG09,0.9,0.5,0.5,174,38.0,8.0,0.21221328642525872,0.12355614717411484,0.2925002374014805,0.4972136437154896,0.5410886793257117,150,150,142,1.0,0.97669618980353,0
BG09,0.9,0.5,0.5,175,38.0,10.0,0.21273381342118142,0.12808560505849376,0.29320443144226366,0.4910667900454037,0.5350474547617434,150,150,140,1.0,0.9675702718413236,0
BG09,0.9,0.5,0.5,176,38.0,12.0,0.22042360115420764,0.1371268863340657,0.29752995000533644,0.4646355235817682,0.5092650160825688,150,150,143,1.0,0.9810344303654225,0
BG09,0.9,0.5,0.5,177,38.0,14.0,0.22245567262046165,0.13804666064739232,0.29966038521396127,0.45024480142275203,0.4951938592048462,150,150,143,1.0,0.9810344303654225,0
BG09,0.9,0.5,0.5,178,38.0,16.0,0.22426557858230278,0.1479675758466401,0.30016600382666536,0.4374559114503258,0.48248081202432547,150,150,144,1.0,0.985181478885102,0
BG09,0.9,0.5,0.5,179,38.0,18.0,0.22746459480372386,0.14921144077974138,0.3025799883025717,0.4272942741380183,0.472681272383404,150,150,141,1.0,0.972200022205544,0
BG09,0.9,0.5,0.5,180,38.0,20.0,0.2305849751415102,0.15198723523781651,0.306066834753699,0.41003252045900573,0.45594254567206066,150,150,148,1.0,0.9983811729701603,0
BG09,0.9,0.5,0.5,181,38.0,22.0,0.23055477235563993,0.15083002301315707,0.30763981543420155,0.41317330936420577,0.4593192816793359,150,150,147,1.0,0.9958563747187794,0
BG09,0.9,0.5,0.5,182,38.0,24.0,0.2345926749519567,0.15406530273087274,0.31022157482270607,0.40575252671620715,0.4522857629396132,150,150,150,1.0,1.0,0
BG09,0.9,0.5,0.5,183,38.0,26.0,0.23662263909214767,0.15518733992265113,0.3105271226173811,0.3938320515374431,0.4404111199300503,150,150,147,1.0,0.9958563747187794,0
BG09,0.9,0.5,0.5,184,38.0,28.0,0.24018772079155545,0.16061485679730775,0.3144844195392534,0.3819291342701976,0.42910179720108566,150,150,147,1.0,0.9958563747187794,0
BG09,0.9,0.5,0.5,185,38.0,30.0,0.24395308752838568,0.1666656217143545,0.3157454204492737,0.3670052766768175,0.41436708974420855,150,150,149,1.0,0.99983122885689,0
BG09,0.9,0.5,0.5,186,38.0,32.0,0.24303046234151443,0.1668674085905019,0.3144905743682839,0.36308908839811455,0.4102626745533571,150,150,150,1.0,1.0,0
BG09,0.9,0.5,0.5,187,38.0,34.0,0.24801332848157556,0.17230146489004536,0.3164838588756864,0.3477735108989837,0.3952460897303367,150,150,149,1.0,0.99983122885689,0
BG09,0.9,0.5,0.5,188,38.0,36.0,0.25271120500564903,0.18082570947542026,0.3210419994633752,0.3333036403772325,0.38145994029673874,150,150,150,1.0,1.0,0
BG09,0.9,0.5,0.5,189,38.0,38.0,0.25413608909370505,0.18840735723638413,0.3191310132743077,0.3232393497659493,0.3711090017570955,150,150,150,1.0,1.0,0
BG10,0.9,0.5,2.0,0,2.0,2.0,0.22952162685552444,0.16856942154046153,0.3051641952675651,0.4225117109752153,0.46828634026535004,150,150,133,1.0,0.9325758603520913,0
BG10,0.9,0.5,2.0,1,4.0,2.0,0.23165493964872752,0.17135925916586767,0.306303396258458,0.41413688812793653,0.4600823975667051,150,150,134,1.0,0.9377894259935293,0
BG10,0.9,0.5,2.0,2,4.0,4.0,0.2387286745487682,0.1838623984763363,0.3082400421196752,0.38685160520865625,0.43308761152660746,150,150,143,1.0,0.9810344303654225,0
BG10,0.9,0.5,2.0,3,6.0,2.0,0.23205593875193822,0.1727852502345352,0.30700978054368033,0.4085483921683014,0.4545998592498533,150,150,137,1.0,0.9530447797605528,0
BG10,0.9,0.5,2.0,4,6.0,4.0,0.23854581030130745,0.18444563335298259,0.3105241714768409,0.3830469967771394,0.4296256224986654,150,150,143,1.0,0.9810344303654225,0
BG10,0.9,0.5,2.0,5,6.0,6.0,0.23788825067777386,0.17944722078954942,0.3104091203732346,0.3895704101138755,0.4361317781698606,150,150,138,1.0,0.9579797352998276,0
BG10,0.9,0.5,2.0,6,8.0,2.0,0.23430977436238598,0.17789178569087102,0.30701026420405164,0.39836280412453373,0.4444143437551414,150,150,138,1.0,0.9579797352998276,0
BG10,0.9,0.5,2.0,7,8.0,4.0,0.23815249652542633,0.18121068321759842,0.3100709718286256,0.3888948944630244,0.4354055402373181,150,150,145,1.0,0.9890898135310887,0
BG10,0.9,0.5,2.0,8,8.0,6.0,0.2402240437194871,0.18282404320292073,0.31206843828985487,0.38232888690248984,0.429139152645968,150,150,141,1.0,0.972200022205544,0
BG10,0.9,0.5,2.0,9,8.0,8.0,0.24315415939229107,0.18931601437434178,0.3122732421428492,0.3605868685456517,0.407427854867079,150,150,144,1.0,0.985181478885102,0
BG10,0.9,0.5,2.0,10,10.0,2.0,0.23286748350467604,0.175235854035357,0.3066751014114332,0.40606298923329864,0.4520642544450137,150,150,139,1.0,0.9628253852180945,0
BG10,0.9,0.5,2.0,11,10.0,4.0,0.23972248768209775,0.18215342269524815,0.3115698421209072,0.3835227436410269,0.4302582199591629,150,150,144,1.0,0.985181478885102,0
BG10,0.9,0.5,2.0,12,10.0,6.0,0.23944751040903564,0.18117855452666085,0.3111142857901883,0.38624698104172883,0.4329141239102571,150,150,142,1.0,0.97669618980353,0
BG10,0.9,0.5,2.0,13,10.0,8.0,0.24233224771973938,0.18595901719495325,0.3123509322242045,0.3660491970374029,0.41290183687103366,150,150,143,1.0,0.9810344303654225,0
BG10,0.9,0.5,2.0,14,10.0,10.0,0.2447896793280368,0.1925052876268116,0.31346938667050855,0.34792309016640266,0.39494349816697905,150,150,142,1.0,0.97669618980353,0
BG10,0.9,0.5,2.0,15,12.0,2.0,0.2353236614231588,0.17804025833097725,0.30780043355580006,0.398991883441271,0.44516194847464097,150,150,141,1.0,0.972200022205544,0
BG10,0.9,0.5,2.0,16,12.0,4.0,0.24017520672934797,0.18240910096591811,0.31140835376934817,0.3813662654538951,0.4280775185192974,150,150,143,1.0,0.9810344303654225,0
BG10,0.9,0.5,2.0,17,12.0,6.0,0.23989840321024217,0.1820881724470275,0.3112890114694068,0.3828286087143953,0.4295219604348063,150,150,143,1.0,0.9810344303654225,0
BG10,0.9,0.5,2.0,18,12.0,8.0,0.24223441586554495,0.18803755203578196,0.3127126201762387,0.363327561256991,0.4102344542834268,150,150,143,1.0,0.9810344303654225,0
BG10,0.9,0.5,2.0,19,12.0,10.0,0.24472806231675331,0.19297043686005258,0.31444316162712155,0.3466533256327345,0.39381979987680266,150,150,142,1.0,0.97669618980353,0
BG10,0.9,0.5,2.0,20,12.0,12.0,0.24698092497828297,0.18936235678133842,0.31645254725234573,0.35621397072457067,0.40368185281242264,150,150,141,1.0,0.972200022205544,0
BG10,0.9,0.5,2.0,21,14.0,2.0,0.23853605373084596,0.18241920838087045,0.3096872831636492,0.38922706475982854,0.4356801572343758,150,150,142,1.0,0.97669618980353,0
BG10,0.9,0.5,2.0,22,14.0,4.0,0.24232579856142952,0.18563130975120326,0.31293383251677737,0.37387687801590147,0.42081695289341814,150,150,143,1.0,0.9810344303654225,0
BG10,0.9,0.5,2.0,23,14.0,6.0,0.2405526591135859,0.18280819517211833,0.311909852217344,0.38209096743232424,0.4288774452649258,150,150,143,1.0,0.9810344303654225,0
BG10,0.9,0.5,2.0,24,14.0,8.0,0.24305087098059933,0.1895999039002991,0.3131167968581044,0.36094955961976544,0.40791707914848113,150,150,144,1.0,0.985181478885102,0
BG10,0.9,0.5,2.0,25,14.0,10.0,0.24629182744779798,0.1963028400115782,0.31564580171067547,0.3419227089441434,0.3892695792007448,150,150,144,1.0,0.985181478885102,0
BG10,0.9,0.5,2.0,26,14.0,12.0,0.24734547746867766,0.19029219277261777,0.3172194954721572,0.35280361383989817,0.4003865381607217,150,150,143,1.0,0.9810344303654225,0
BG10,0.9,0.5,2.0,27,14.0,14.0,0.25393347136661004,0.20303977883476976,0.31842267886034564,0.3245984200583546,0.37236182188740646,150,150,149,1.0,0.99983122885689,0
BG10,0.9,0.5,2.0,28,16.0,2.0,0.23910544786171065,0.1837276028789574,0.30943857056244317,0.3867719340146713,0.43318771959903773,150,150,142,1.0,0.97669618980353,0
BG10,0.9,0.5,2.0,29,16.0,4.0,0.24197043539742305,0.18483244714497368,0.3129008178137433,0.3754695393274335,0.422404661999495,150,150,144,1.0,0.985181478885102,0
BG10,0.9,0.5,2.0,30,16.0,6.0,0.24162990998515246,0.18324391767786766,0.31304436705145844,0.3797855741856753,0.4267422292433941,150,150,143,1.0,0.9810344303654225,0
BG10,0.9,0.5,2.0,31,16.0,8.0,0.2433089677400496,0.1897751988776473,0.31377086966730444,0.3600264093131818,0.4070920397632775,150,150,144,1.0,0.985181478885102,0
BG10,0.9,0.5,2.0,32,16.0,10.0,0.24774626325850088,0.19863754085138854,0.31694733389906815,0.33542783749245453,0.38296993757731473,150,150,145,1.0,0.9890898135310887,0
BG10,0.9,0.5,2.0,33,16.0,12.0,0.24431574033025347,0.18521498675935105,0.3161894066367387,0.3651033150105565,0.41253172600606725,150,150,141,1.0,0.972200022205544,0
BG10,0.9,0.5,2.0,34,16.0,14.0,0.25323699811738704,0.20129507698630145,0.31841108048576605,0.3291678868706247,0.3769295489434895,150,150,149,1.0,0.99983122885689,0
BG10,0.9,0.5,2.0,35,16.0,16.0,0.2586374040431745,0.21014438356323417,0.32171355813291064,0.30697308615968005,0.35523011987961656,150,150,146,1.0,0.9926874536019917,0
BG10,0.9,0.5,2.0,36,18.0,2.0,0.24085165007250528,0.18645653045213967,0.31023053290068847,0.3800161640514222,0.4265507439865254,150,150,142,1.0,0.97669618980353,0
BG10,0.9,0.5,2.0,37,18.0,4.0,0.24434213783569178,0.18846801561154045,0.31433118663665977,0.3653695075008054,0.41251918549630434,150,150,144,1.0,0.985181478885102,0
BG10,0.9,0.5,2.0,38,18.0,6.0,0.24209727589295413,0.18427696976223193,0.31308095997285695,0.37627764013544207,0.42323978413137064,150,150,145,1.0,0.9890898135310887,0
BG10,0.9,0.5,2.0,39,18.0,8.0,0.24364314471009674,0.19151342797610435,0.3135642611202233,0.3568592849247609,0.4038939240927944,150,150,144,1.0,0.985181478885102,0
BG10,0.9,0.5,2.0,40,18.0,10.0,0.24803930347523992,0.20021765232275557,0.3170210017665598,0.33203380331937055,0.37958695358435457,150,150,145,1.0,0.9890898135310887,0
BG10,0.9,0.5,2.0,41,18.0,12.0,0.24454856552802756,0.18540181364273853,0.31688146659562977,0.36198501101933084,0.4095172310086754,150,150,141,1.0,0.972200022205544,0
BG10,0.9,0.5,2.0,42,18.0,14.0,0.2535099384412689,0.20303295616875303,0.3180919834944645,0.3258825716822379,0.3735963692064075,150,150,149,1.0,0.99983122885689,0
BG10,0.9,0.5,2.0,43,18.0,16.0,0.258194463871082,0.21073583957189213,0.3210082161668809,0.3066067782119066,0.35475801063693874,150,150,147,1.0,0.9958563747187794,0
BG10,0.9,0.5,2.0,44,18.0,18.0,0.25723794397705,0.20986280432515036,0.321824539615151,0.30206448509351486,0.35033816603578743,150,150,150,1.0,1.0,0
BG10,0.9,0.5,2.0,45,20.0,2.0,0.24181750643929228,0.18839135425216688,0.31081870443280846,0.37581713903906927,0.42243994470399054,150,150,143,1.0,0.9810344303654225,0
BG10,0.9,0.5,2.0,46,20.0,4.0,0.2451797783501101,0.18887247394013792,0.31424634264740536,0.3633846679964336,0.41052161939354437,150,150,146,1.0,0.9926874536019917,0
BG10,0.9,0.5,2.0,47,20.0,6.0,0.2407670121493956,0.18131103821771877,0.31297272255025166,0.3812303508028173,0.42817625918535507,150,150,144,1.0,0.985181478885102,0
BG10,0.9,0.5,2.0,48,20.0,8.0,0.24320298814456104,0.1903424458139633,0.3135069612882907,0.35760684593669506,0.40463289012993864,150,150,144,1.0,0.985181478885102,0
BG10,0.9,0.5,2.0,49,20.0,10.0,0.24659820743008623,0.19723585612959293,0.3169602515967166,0.3360064735395933,0.3835505112791008,150,150,145,1.0,0.9890898135310887,0
BG10,0.9,0.5,2.0,50,20.0,12.0,0.24352164179932126,0.18432073755778383,0.31626796115779393,0.3629624644576163,0.4104026586312855,150,150,141,1.0,0.972200022205544,0
BG10,0.9,0.5,2.0,51,20.0,14.0,0.25174544218631356,0.20009411421407933,0.31791695639082473,0.33109581050363157,0.37878335396225526,150,150,148,1.0,0.9983811729701603,0
BG10,0.9,0.5,2.0,52,20.0,16.0,0.25800477457832616,0.2099996017578385,0.32070339970904727,0.3064023187679419,0.354507828724299,150,150,146,1.0,0.9926874536019917,0
BG10,0.9,0.5,2.0,53,20.0,18.0,0.2572831339516773,0.21012587803874838,0.3218260395821049,0.3015560178943927,0.3498299238317084,150,150,150,1.0,1.0,0
BG10,0.9,0.5,2.0,54,20.0,20.0,0.26389419037167694,0.2197527311190615,0.32680997838569115,0.27242184437722,0.3214433411350736,150,150,148,1.0,0.9983811729701603,0
BG10,0.9,0.5,2.0,55,22.0,2.0,0.24130407843976656,0.18643090843435972,0.31132476770067846,0.3789681357297795,0.42566685088488126,150,150,142,1.0,0.97669618980353,0
BG10,0.9,0.5,2.0,56,22.0,4.0,0.24743364644566848,0.19321234816960817,0.3145833084268674,0.35475269774285617,0.40194019400688624,150,150,146,1.0,0.9926874536019917,0
BG10,0.9,0.5,2.0,57,22.0,6.0,0.24443380884249094,0.18866734967366994,0.31452682769792695,0.3658336244640234,0.41301264861871245,150,150,145,1.0,0.9890898135310887,0
BG10,0.9,0.5,2.0,58,22.0,8.0,0.24315100861925354,0.1889465800825873,0.3143217970027739,0.3595188673157134,0.40666713686612954,150,150,143,1.0,0.9810344303654225,0
BG10,0.9,0.5,2.0,59,22.0,10.0,0.24772204969577022,0.19839060476024506,0.3174961728346789,0.33494734752866645,0.38257177345386834,150,150,144,1.0,0.985181478885102,0
BG10,0.9,0.5,2.0,60,22.0,12.0,0.24353672242056656,0.18585379442194572,0.3156680470223242,0.3586265507614081,0.4059767578147568,150,150,141,1.0,0.972200022205544,0
BG10,0.9,0.5,2.0,61,22.0,14.0,0.25381005256452904,0.2041052004949745,0.3199149078923287,0.3201914540709452,0.3681786902547944,150,150,148,1.0,0.9983811729701603,0
BG10,0.9,0.5,2.0,62,22.0,16.0,0.2607407866116742,0.21530395231739466,0.32236248401308776,0.2962542569768233,0.34460862957878635,150,150,148,1.0,0.9983811729701603,0
BG10,0.9,0.5,2.0,63,22.0,18.0,0.25791702047472986,0.2131198219220798,0.32222399141214386,0.2962479605502137,0.34458155926203526,150,150,149,1.0,0.99983122885689,0
BG10,0.9,0.5,2.0,64,22.0,20.0,0.26376419129838863,0.2223185261853256,0.3261122607230839,0.2684431329434374,0.31735997205189986,150,150,147,1.0,0.9958563747187794,0
BG10,0.9,0.5,2.0,65,22.0,22.0,0.2624401222247894,0.21758691861397803,0.3250442918433882,0.28161591414537224,0.3303725579218805,150,150,148,1.0,0.9983811729701603,0
BG10,0.9,0.5,2.0,66,24.0,2.0,0.2431442527831992,0.1883804344000621,0.3130284964660747,0.3700520532191052,0.4170063276890165,150,150,144,1.0,0.985181478885102,0
BG10,0.9,0.5,2.0,67,24.0,4.0,0.24671437156548984,0.19197004926136538,0.31374286139617596,0.35889931399492253,0.40596074320434894,150,150,146,1.0,0.9926874536019917,0
BG10,0.9,0.5,2.0,68,24.0,6.0,0.24432143248095273,0.18665267097011878,0.31464234722772166,0.3692090089573427,0.41640536104150105,150,150,144,1.0,0.985181478885102,0
BG10,0.9,0.5,2.0,69,24.0,8.0,0.2439599413321295,0.18725040699511605,0.3148481646260549,0.35764015810997557,0.40486738280388385,150,150,143,1.0,0.9810344303654225,0
BG10,0.9,0.5,2.0,70,24.0,10.0,0.2484800898926495,0.19723968313553533,0.3183105057653708,0.3342674573713147,0.3820140332361204,150,150,144,1.0,0.985181478885102,0
BG10,0.9,0.5,2.0,71,24.0,12.0,0.24480001746787367,0.18845360530538297,0.31623460955628263,0.35204036428285274,0.3994755557162951,150,150,144,1.0,0.985181478885102,0
BG10,0.9,0.5,2.0,72,24.0,14.0,0.2546429402333511,0.2065702883931278,0.3206285668918097,0.31312188419548875,0.3612161692292602,150,150,147,1.0,0.9958563747187794,0
BG10,0.9,0.5,2.0,73,24.0,16.0,0.260440449770504,0.21594717557877005,0.3232577175687554,0.29209185205543153,0.3405805096907448,150,150,148,1.0,0.9983811729701603,0
BG10,0.9,0.5,2.0,74,24.0,18.0,0.2581705275092209,0.2129381641774352,0.32223316774200855,0.2953229237930425,0.34365789895434373,150,150,149,1.0,0.99983122885689,0
BG10,0.9,0.5,2.0,75,24.0,20.0,0.2640812862201282,0.22336827461034242,0.3260337188176138,0.2664746390227728,0.31537969684541484,150,150,148,1.0,0.9983811729701603,0
BG10,0.9,0.5,2.0,76,24.0,22.0,0.2628680190359823,0.22013788618966582,0.3250516778207924,0.27736501329115415,0.32612276496427306,150,150,148,1.0,0.9983811729701603,0
BG10,0.9,0.5,2.0,77,24.0,24.0,0.2664581097329565,0.22480420726635658,0.32593511415522464,0.2625165144323439,0.31140678155562757,150,150,150,1.0,1.0,0
BG10,0.9,0.5,2.0,78,26.0,2.0,0.24487723892928698,0.19111773664543064,0.3142057442737243,0.3618755711198103,0.4090064327608689,150,150,143,1.0,0.9810344303654225,0
BG10,0.9,0.5,2.0,79,26.0,4.0,0.2478252184563803,0.19548785160482582,0.31429721610960437,0.3516990869112567,0.39884366932769744,150,150,146,1.0,0.9926874536019917,0
BG10,0.9,0.5,2.0,80,26.0,6.0,0.2456083931900605,0.1898568718153059,0.31514628876969975,0.36125267850699583,0.4085246218224509,150,150,145,1.0,0.9890898135310887,0
BG10,0.9,0.5,2.0,81,26.0,8.0,0.24643189949880423,0.1922643453565874,0.31547433211035886,0.34800880518655314,0.395329955003107,150,150,146,1.0,0.9926874536019917,0
BG10,0.9,0.5,2.0,82,26.0,10.0,0.2501046239187495,0.20051834165484805,0.31803268106975724,0.3255746885769044,0.373279590737368,150,150,145,1.0,0.9890898135310887,0
BG10,0.9,0.5,2.0,83,26.0,12.0,0.2472963745834355,0.19415878985409663,0.31722212036336156,0.3397106643331496,0.38729398238765383,150,150,145,1.0,0.9890898135310887,0
BG10,0.9,0.5,2.0,84,26.0,14.0,0.25667006389102215,0.2111796429634564,0.3214955404874122,0.30380302205734183,0.3520273531304536,150,150,147,1.0,0.9958563747187794,0
BG10,0.9,0.5,2.0,85,26.0,16.0,0.26155716351796326,0.2193844774111075,0.3230902087074251,0.28455421545490234,0.3330177467610161,150,150,147,1.0,0.9958563747187794,0
BG10,0.9,0.5,2.0,86,26.0,18.0,0.2575886617373864,0.21190083617601926,0.3225641491585216,0.29487888044008714,0.34326350281386536,150,150,148,1.0,0.9983811729701603,0
BG10,0.9,0.5,2.0,87,26.0,20.0,0.2645726955335944,0.2242660403358254,0.32571545503153065,0.26424161119477096,0.3130989294495005,150,150,148,1.0,0.9983811729701603,0
BG10,0.9,0.5,2.0,88,26.0,22.0,0.26495123902443046,0.22359209525517093,0.3243641682228045,0.26975376666672873,0.31840839190014936,150,150,148,1.0,0.9983811729701603,0
BG10,0.9,0.5,2.0,89,26.0,24.0,0.2684621744399425,0.2280030339849167,0.3266252519311427,0.2564182257513527,0.3054120135410241,150,150,150,1.0,1.0,0
BG10,0.9,0.5,2.0,90,26.0,26.0,0.2659802240023212,0.2229531508852811,0.3257524887083224,0.2567513943264523,0.30561426763270066,150,150,150,1.0,1.0,0
BG10,0.9,0.5,2.0,91,28.0,2.0,0.24508890802717956,0.19433581879972422,0.3151567981134348,0.3583968639169855,0.4056703836340007,150,150,146,1.0,0.9926874536019917,0
BG10,0.9,0.5,2.0,92,28.0,4.0,0.24817043924049045,0.19655075064485877,0.3149852368914539,0.34943668032830694,0.3966844658620251,150,150,147,1.0,0.9958563747187794,0
BG10,0.9,0.5,2.0,93,28.0,6.0,0.24844382488569153,0.19316779998756609,0.3162372688413534,0.35248014217872975,0.39991573250493273,150,150,145,1.0,0.9890898135310887,0
BG10,0.9,0.5,2.0,94,28.0,8.0,0.24908503365972098,0.19714612794098949,0.31624208366156625,0.33576552418370315,0.38320183673293806,150,150,148,1.0,0.9983811729701603,0
BG10,0.9,0.5,2.0,95,28.0,10.0,0.25417444844696546,0.20598642405078849,0.3194711243494191,0.3130322374451559,0.36095290609756875,150,150,147,1.0,0.9958563747187794,0
BG10,0.9,0.5,2.0,96,28.0,12.0,0.2483652383089616,0.19595544897876593,0.31698598810910655,0.3371792218083129,0.38472712002467885,150,150,145,1.0,0.9890898135310887,0
BG10,0.9,0.5,2.0,97,28.0,14.0,0.25830080669392214,0.21507505038696537,0.3221030120345105,0.29600374335485397,0.3443191951600305,150,150,148,1.0,0.9983811729701603,0
BG10,0.9,0.5,2.0,98,28.0,16.0,0.26459947176706605,0.2241036248791327,0.32358017133398315,0.27500258043999565,0.32353960614009314,150,150,147,1.0,0.9958563747187794,0
BG10,0.9,0.5,2.0,99,28.0,18.0,0.26083117573052356,0.21455377417627108,0.3246484837158326,0.28778285712109436,0.3364801296784693,150,150,149,1.0,0.99983122885689,0
BG10,0.9,0.5,2.0,100,28.0,20.0,0.26435279956927493,0.22567150028100721,0.3247260873028551,0.2638506045028869,0.312559517598315,150,150,148,1.0,0.9983811729701603,0
BG10,0.9,0.5,2.0,101,28.0,22.0,0.2663285578215108,0.2246432516798662,0.32624708931716495,0.26448117260942033,0.31341823600699514,150,150,149,1.0,0.99983122885689,0
BG10,0.9,0.5,2.0,102,28.0,24.0,0.2697982698363713,0.2293975951432021,0.3274864807997594,0.2537100823999871,0.302833054519951,150,150,149,1.0,0.99983122885689,0
BG10,0.9,0.5,2.0,103,28.0,26.0,0.2672238188280801,0.2249635565541817,0.32622907504768306,0.25423363647575786,0.30316799773291037,150,150,149,1.0,0.99983122885689,0
