original_scenario_id,base_rho,base_tau,regime,K,rho,qH,tau,boundary_selected_from_150_replays,selection_exact_certifiable_policies,selection_best_policy_upper,method,init_seed,selected_idx,selected_alpha_on,selected_alpha_off,evidence_n,n,viol_H,viol_L,upper_H,upper_L,certified,mean_B_H,mean_B_L,mean_op_cost,final_1200_certified,decision_reversal
BG09,0.9,0.5,boundary_candidate,40.0,0.075,0.5,0.5,1,67,0.0573342222882057,DR-BGS,1,15,12.0,2.0,100,100,5,0,0.11283491110546275,0.03621669264517641,0,0.0046807649181330215,0.004006687012363198,0.08958940455486829,1,0
BG09,0.9,0.5,boundary_candidate,40.0,0.075,0.5,0.5,1,67,0.0573342222882057,DR-BGS,1,15,12.0,2.0,150,150,6,0,0.08502781471819877,0.02429259716610854,1,0.004393516713099897,0.003978659492189887,0.08791602583137606,1,0
BG09,0.9,0.5,boundary_candidate,40.0,0.075,0.5,0.5,1,67,0.0573342222882057,DR-BGS,1,15,12.0,2.0,300,300,14,1,0.0770598381063587,0.018431252048067885,1,0.004690118165891551,0.0038875418231208224,0.09299377879288395,1,0
BG09,0.9,0.5,boundary_candidate,40.0,0.075,0.5,0.5,1,67,0.0573342222882057,DR-BGS,1,15,12.0,2.0,600,600,37,1,0.08400061259554074,0.009250772279374587,1,0.005139407427162835,0.004137357985159,0.09172270119600327,1,0
BG09,0.9,0.5,boundary_candidate,40.0,0.075,0.5,0.5,1,67,0.0573342222882057,DR-BGS,1,15,12.0,2.0,1200,1200,68,1,0.07128870720033371,0.004634201514946463,1,0.004918824752131917,0.003769271827838534,0.09112474842562422,1,0
BG09,0.9,0.5,boundary_candidate,40.0,0.075,0.5,0.5,1,67,0.0573342222882057,DR-BGS,2,15,12.0,2.0,50,50,3,0,0.16548194660377288,0.07112173646419764,0,0.005151132532691492,0.004620355684271752,0.08544276871243438,1,0
BG09,0.9,0.5,boundary_candidate,40.0,0.075,0.5,0.5,1,67,0.0573342222882057,DR-BGS,2,15,12.0,2.0,100,100,5,0,0.11283491110546275,0.03621669264517641,0,0.0046807649181330215,0.004006687012363198,0.08958940455486829,1,0
BG09,0.9,0.5,boundary_candidate,40.0,0.075,0.5,0.5,1,67,0.0573342222882057,DR-BGS,2,15,12.0,2.0,150,150,6,0,0.08502781471819877,0.02429259716610854,1,0.004393516713099897,0.003978659492189887,0.08791602583137606,1,0
BG09,0.9,0.5,boundary_candidate,40.0,0.075,0.5,0.5,1,67,0.0573342222882057,DR-BGS,2,15,12.0,2.0,300,300,14,1,0.0770598381063587,0.018431252048067885,1,0.004690118165891551,0.0038875418231208224,0.09299377879288395,1,0
BG09,0.9,0.5,boundary_candidate,40.0,0.075,0.5,0.5,1,67,0.0573342222882057,DR-BGS,2,15,12.0,2.0,600,600,37,1,0.08400061259554074,0.009250772279374587,1,0.005139407427162835,0.004137357985159,0.09172270119600327,1,0
BG09,0.9,0.5,boundary_candidate,40.0,0.075,0.5,0.5,1,67,0.0573342222882057,DR-BGS,2,15,12.0,2.0,1200,1200,68,1,0.07128870720033371,0.004634201514946463,1,0.004918824752131917,0.003769271827838534,0.09112474842562422,1,0
BG09,0.9,0.5,boundary_candidate,40.0,0.075,0.5,0.5,1,67,0.0573342222882057,DR-BGS,3,15,12.0,2.0,50,50,3,0,0.16548194660377288,0.07112173646419764,0,0.005151132532691492,0.004620355684271752,0.08544276871243438,1,0
BG09,0.9,0.5,boundary_candidate,40.0,0.075,0.5,0.5,1,67,0.0573342222882057,DR-BGS,3,15,12.0,2.0,100,100,5,0,0.11283491110546275,0.03621669264517641,0,0.0046807649181330215,0.004006687012363198,0.08958940455486829,1,0
BG09,0.9,0.5,boundary_candidate,40.0,0.075,0.5,0.5,1,67,0.0573342222882057,DR-BGS,3,15,12.0,2.0,150,150,6,0,0.08502781471819877,0.02429259716610854,1,0.004393516713099897,0.003978659492189887,0.08791602583137606,1,0
BG09,0.9,0.5,boundary_candidate,40.0,0.075,0.5,0.5,1,67,0.0573342222882057,DR-BGS,3,15,12.0,2.0,300,300,14,1,0.0770598381063587,0.018431252048067885,1,0.004690118165891551,0.0038875418231208224,0.09299377879288395,1,0
BG09,0.9,0.5,boundary_candidate,40.0,0.075,0.5,0.5,1,67,0.0573342222882057,DR-BGS,3,15,12.0,2.0,600,600,37,1,0.08400061259554074,0.009250772279374587,1,0.005139407427162835,0.004137357985159,0.09172270119600327,1,0
BG09,0.9,0.5,boundary_candidate,40.0,0.075,0.5,0.5,1,67,0.0573342222882057,DR-BGS,3,15,12.0,2.0,1200,1200,68,1,0.07128870720033371,0.004634201514946463,1,0.004918824752131917,0.003769271827838534,0.09112474842562422,1,0
BG09,0.9,0.5,boundary_candidate,40.0,0.075,0.5,0.5,1,67,0.0573342222882057,DR-BGS,4,15,12.0,2.0,50,50,3,0,0.16548194660377288,0.07112173646419764,0,0.005151132532691492,0.004620355684271752,0.08544276871243438,1,0
BG09,0.9,0.5,boundary_candidate,40.0,0.075,0.5,0.5,1,67,0.0573342222882057,DR-BGS,4,15,12.0,2.0,100,100,5,0,0.11283491110546275,0.03621669264517641,0,0.0046807649181330215,0.004006687012363198,0.08958940455486829,1,0
BG09,0.9,0.5,boundary_candidate,40.0,0.075,0.5,0.5,1,67,0.0573342222882057,DR-BGS,4,15,12.0,2.0,150,150,6,0,0.08502781471819877,0.02429259716610854,1,0.004393516713099897,0.003978659492189887,0.08791602583137606,1,0
BG09,0.9,0.5,boundary_candidate,40.0,0.075,0.5,0.5,1,67,0.0573342222882057,DR-BGS,4,15,12.0,2.0,300,300,14,1,0.0770598381063587,0.018431252048067885,1,0.004690118165891551,0.0038875418231208224,0.09299377879288395,1,0
BG09,0.9,0.5,boundary_candidate,40.0,0.075,0.5,0.5,1,67,0.0573342222882057,DR-BGS,4,15,12.0,2.0,600,600,37,1,0.08400061259554074,0.009250772279374587,1,0.005139407427162835,0.004137357985159,0.09172270119600327,1,0
BG09,0.9,0.5,boundary_candidate,40.0,0.075,0.5,0.5,1,67,0.0573342222882057,DR-BGS,4,15,12.0,2.0,1200,1200,68,1,0.07128870720033371,0.004634201514946463,1,0.004918824752131917,0.003769271827838534,0.09112474842562422,1,0
BG09,0.9,0.5,boundary_candidate,40.0,0.075,0.5,0.5,1,67,0.0573342222882057,Guarded-GP,0,14,10.0,10.0,50,50,1,0,0.1064695457114999,0.07112173646419764,0,0.004065525123990524,0.003514197247863469,0.0910481065286174,1,0
BG09,0.9,0.5,boundary_candidate,40.0,0.075,0.5,0.5,1,67,0.0573342222882057,Guarded-GP,0,14,10.0,10.0,100,100,3,0,0.08517605297428002,0.03621669264517641,1,0.004092819259131824,0.003176091608120548,0.0916641022308972,1,0
BG09,0.9,0.5,boundary_candidate,40.0,0.075,0.5,0.5,1,67,0.0573342222882057,Guarded-GP,0,14,10.0,10.0,150,150,6,0,0.08502781471819877,0.02429259716610854,1,0.004115096066035259,0.0033965576552182093,0.09555098343424016,1,0
BG09,0.9,0.5,boundary_candidate,40.0,0.075,0.5,0.5,1,67,0.0573342222882057,Guarded-GP,0,14,10.0,10.0,300,300,12,1,0.0688289881894961,0.018431252048067885,1,0.0044528184833442916,0.0035859955547147123,0.09755951735793868,1,0
BG09,0.9,0.5,boundary_candidate,40.0,0.075,0.5,0.5,1,67,0.0573342222882057,Guarded-GP,0,14,10.0,10.0,600,600,34,1,0.07828885460414285,0.009250772279374587,1,0.004894301653466202,0.003626245822757494,0.09645168275904037,1,0
BG09,0.9,0.5,boundary_candidate,40.0,0.075,0.5,0.5,1,67,0.0573342222882057,Guarded-GP,0,14,10.0,10.0,1200,1200,66,1,0.0694451532110324,0.004634201514946463,1,0.00475142222091324,0.0033598156266418976,0.09714641391022515,1,0
BG09,0.9,0.5,boundary_candidate,40.0,0.075,0.5,0.5,1,67,0.0573342222882057,Guarded-GP,1,20,12.0,12.0,50,50,1,0,0.1064695457114999,0.07112173646419764,0,0.004920096006425122,0.003798948761785019,0.0808819610255922,1,0
BG09,0.9,0.5,boundary_candidate,40.0,0.075,0.5,0.5,1,67,0.0573342222882057,Guarded-GP,1,20,12.0,12.0,100,100,5,0,0.11283491110546275,0.03621669264517641,0,0.005099469912386448,0.004090894184773332,0.08027778776152958,1,0
BG09,0.9,0.5,boundary_candidate,40.0,0.075,0.5,0.5,1,67,0.0573342222882057,Guarded-GP,1,20,12.0,12.0,150,150,7,0,0.0937858649877965,0.02429259716610854,1,0.004494325255734316,0.003724570766938989,0.08230167946343606,1,0
BG09,0.9,0.5,boundary_candidate,40.0,0.075,0.5,0.5,1,67,0.0573342222882057,Guarded-GP,1,20,12.0,12.0,300,300,14,1,0.0770598381063587,0.018431252048067885,1,0.0047648312751660616,0.004136373061550148,0.08485454847648648,1,0
BG09,0.9,0.5,boundary_candidate,40.0,0.075,0.5,0.5,1,67,0.0573342222882057,Guarded-GP,1,20,12.0,12.0,600,600,38,1,0.08589660185670903,0.009250772279374587,1,0.005316413625971162,0.004084681157690205,0.08323299399192348,1,0
BG09,0.9,0.5,boundary_candidate,40.0,0.075,0.5,0.5,1,67,0.0573342222882057,Guarded-GP,1,20,12.0,12.0,1200,1200,68,1,0.07128870720033371,0.004634201514946463,1,0.005006251407260001,0.003746758136661262,0.08400059759015681,1,0
BG09,0.9,0.5,boundary_candidate,40.0,0.075,0.5,0.5,1,67,0.0573342222882057,Guarded-GP,2,23,14.0,6.0,50,50,1,0,0.1064695457114999,0.07112173646419764,0,0.005121750680894241,0.0037211193133575306,0.07409320617695384,1,0
BG09,0.9,0.5,boundary_candidate,40.0,0.075,0.5,0.5,1,67,0.0573342222882057,Guarded-GP,2,23,14.0,6.0,100,100,5,0,0.11283491110546275,0.03621669264517641,0,0.0051982106441851895,0.004179151543789334,0.06986265900667664,1,0
BG09,0.9,0.5,boundary_candidate,40.0,0.075,0.5,0.5,1,67,0.0573342222882057,Guarded-GP,2,23,14.0,6.0,150,150,9,0,0.1108415200136255,0.02429259716610854,0,0.0050313907680210445,0.00405555723533168,0.07172871158951212,1,0
BG09,0.9,0.5,boundary_candidate,40.0,0.075,0.5,0.5,1,67,0.0573342222882057,Guarded-GP,2,23,14.0,6.0,300,300,16,0,0.08516676490951426,0.01222097469429355,1,0.005214913260769666,0.003956289238590782,0.0742858550178247,1,0
BG09,0.9,0.5,boundary_candidate,40.0,0.075,0.5,0.5,1,67,0.0573342222882057,Guarded-GP,2,23,14.0,6.0,600,600,37,0,0.08400061259554074,0.006129271330669258,1,0.005455705275584253,0.004094491364220132,0.07347774446070522,1,0
BG09,0.9,0.5,boundary_candidate,40.0,0.075,0.5,0.5,1,67,0.0573342222882057,Guarded-GP,2,23,14.0,6.0,1200,1200,68,0,0.07128870720033371,0.003069346108100284,1,0.005249471508627518,0.0037592849578817144,0.07459992912353353,1,0
BG09,0.9,0.5,boundary_candidate,40.0,0.075,0.5,0.5,1,67,0.0573342222882057,Guarded-GP,3,19,12.0,10.0,50,50,1,0,0.1064695457114999,0.07112173646419764,0,0.004914029272350299,0.0036154126607774516,0.08065289477104119,1,0
BG09,0.9,0.5,boundary_candidate,40.0,0.075,0.5,0.5,1,67,0.0573342222882057,Guarded-GP,3,19,12.0,10.0,100,100,5,0,0.11283491110546275,0.03621669264517641,0,0.005228119677416593,0.0040279722881157035,0.07680290656194369,1,0
BG09,0.9,0.5,boundary_candidate,40.0,0.075,0.5,0.5,1,67,0.0573342222882057,Guarded-GP,3,19,12.0,10.0,150,150,7,0,0.0937858649877965,0.02429259716610854,1,0.0048693064862502435,0.004110175297684102,0.07952373188588344,1,0
BG09,0.9,0.5,boundary_candidate,40.0,0.075,0.5,0.5,1,67,0.0573342222882057,Guarded-GP,3,19,12.0,10.0,300,300,13,1,0.0729614642202821,0.018431252048067885,1,0.005008905435833076,0.004244347516713459,0.08181285712279131,1,0
BG09,0.9,0.5,boundary_candidate,40.0,0.075,0.5,0.5,1,67,0.0573342222882057,Guarded-GP,3,19,12.0,10.0,600,600,38,1,0.08589660185670903,0.009250772279374587,1,0.005484954827427453,0.004095416723565718,0.08320484822406476,1,0
BG09,0.9,0.5,boundary_candidate,40.0,0.075,0.5,0.5,1,67,0.0573342222882057,Guarded-GP,3,19,12.0,10.0,1200,1200,67,1,0.07036732869806175,0.004634201514946463,1,0.005177054312084966,0.0037865455578329054,0.08441146563370182,1,0
BG09,0.9,0.5,boundary_candidate,40.0,0.075,0.5,0.5,1,67,0.0573342222882057,Guarded-GP,4,19,12.0,10.0,50,50,1,0,0.1064695457114999,0.07112173646419764,0,0.004914029272350299,0.0036154126607774516,0.08065289477104119,1,0
BG09,0.9,0.5,boundary_candidate,40.0,0.075,0.5,0.5,1,67,0.0573342222882057,Guarded-GP,4,19,12.0,10.0,100,100,5,0,0.11283491110546275,0.03621669264517641,0,0.005228119677416593,0.0040279722881157035,0.07680290656194369,1,0
BG09,0.9,0.5,boundary_candidate,40.0,0.075,0.5,0.5,1,67,0.0573342222882057,Guarded-GP,4,19,12.0,10.0,150,150,7,0,0.0937858649877965,0.02429259716610854,1,0.0048693064862502435,0.004110175297684102,0.07952373188588344,1,0
BG09,0.9,0.5,boundary_candidate,40.0,0.075,0.5,0.5,1,67,0.0573342222882057,Guarded-GP,4,19,12.0,10.0,300,300,13,1,0.0729614642202821,0.018431252048067885,1,0.005008905435833076,0.004244347516713459,0.08181285712279131,1,0
BG09,0.9,0.5,boundary_candidate,40.0,0.075,0.5,0.5,1,67,0.0573342222882057,Guarded-GP,4,19,12.0,10.0,600,600,38,1,0.08589660185670903,0.009250772279374587,1,0.005484954827427453,0.004095416723565718,0.08320484822406476,1,0
BG09,0.9,0.5,boundary_candidate,40.0,0.075,0.5,0.5,1,67,0.0573342222882057,Guarded-GP,4,19,12.0,10.0,1200,1200,67,1,0.07036732869806175,0.004634201514946463,1,0.005177054312084966,0.0037865455578329054,0.08441146563370182,1,0
BG09,0.9,0.5,boundary_candidate,40.0,0.075,0.5,0.5,1,67,0.0573342222882057,Risk-screen-oracle,-1,42,18.0,14.0,50,50,3,0,0.16548194660377288,0.07112173646419764,0,0.006196530681041902,0.005055939588302617,0.04918411497111594,1,0
BG09,0.9,0.5,boundary_candidate,40.0,0.075,0.5,0.5,1,67,0.0573342222882057,Risk-screen-oracle,-1,42,18.0,14.0,100,100,6,0,0.12602993458082296,0.03621669264517641,0,0.005555618197584049,0.004656068735283881,0.050286375564742476,1,0
BG09,0.9,0.5,boundary_candidate,40.0,0.075,0.5,0.5,1,67,0.0573342222882057,Risk-screen-oracle,-1,42,18.0,14.0,150,150,10,0,0.11918397706692581,0.02429259716610854,0,0.0055959978043555935,0.004866064579911144,0.05174044962667321,1,0
BG09,0.9,0.5,boundary_candidate,40.0,0.075,0.5,0.5,1,67,0.0573342222882057,Risk-screen-oracle,-1,42,18.0,14.0,300,300,20,1,0.10108564521140825,0.018431252048067885,0,0.00608046362807394,0.004838218960049673,0.05026198622195007,1,0
BG09,0.9,0.5,boundary_candidate,40.0,0.075,0.5,0.5,1,67,0.0573342222882057,Risk-screen-oracle,-1,42,18.0,14.0,600,600,43,1,0.09532314344396937,0.009250772279374587,1,0.006161703183250466,0.004861552555907265,0.05101796066653473,1,0
BG09,0.9,0.5,boundary_candidate,40.0,0.075,0.5,0.5,1,67,0.0573342222882057,Risk-screen-oracle,-1,42,18.0,14.0,1200,1200,77,1,0.07954775802690708,0.004634201514946463,1,0.0058982807728022975,0.004456471434845195,0.052786321831847345,1,0
BG09,0.9,0.5,interior_safer,40.0,0.05,0.5,0.5,1,190,0.0242925971661085,Exhaustive-training,-1,6,8.0,2.0,50,50,0,0,0.07112173646419764,0.07112173646419764,1,0.0002651140223192625,8.064516129032258e-05,0.039069860835352486,1,0
BG09,0.9,0.5,interior_safer,40.0,0.05,0.5,0.5,1,190,0.0242925971661085,Exhaustive-training,-1,6,8.0,2.0,100,100,0,0,0.03621669264517641,0.03621669264517641,1,0.00021098838370865082,0.0002830674827751399,0.037068581493407755,1,0
BG09,0.9,0.5,interior_safer,40.0,0.05,0.5,0.5,1,190,0.0242925971661085,Exhaustive-training,-1,6,8.0,2.0,150,150,0,0,0.02429259716610854,0.02429259716610854,1,0.00023966591465763868,0.0002739739864350627,0.035391871637465884,1,0
BG09,0.9,0.5,interior_safer,40.0,0.05,0.5,0.5,1,190,0.0242925971661085,Exhaustive-training,-1,6,8.0,2.0,300,300,0,0,0.01222097469429355,0.01222097469429355,1,0.0003707737222769719,0.0002923407005927203,0.03627798226534473,1,0
BG09,0.9,0.5,interior_safer,40.0,0.05,0.5,0.5,1,190,0.0242925971661085,Exhaustive-training,-1,6,8.0,2.0,600,600,1,0,0.009250772279374587,0.006129271330669258,1,0.00031283707559250236,0.00023216039546848776,0.03573828530951122,1,0
BG09,0.9,0.5,interior_safer,40.0,0.05,0.5,0.5,1,190,0.0242925971661085,Exhaustive-training,-1,6,8.0,2.0,1200,1200,1,0,0.004634201514946463,0.003069346108100284,1,0.0002797495569816168,0.00021327402946412009,0.037369478983453615,1,0
BG09,0.9,0.5,interior_safer,40.0,0.05,0.5,0.5,1,190,0.0242925971661085,DR-BGS,0,7,8.0,4.0,50,50,0,0,0.07112173646419764,0.07112173646419764,1,0.0006341937173829817,9.09090909090909e-05,0.038103278902541844,1,0
BG09,0.9,0.5,interior_safer,40.0,0.05,0.5,0.5,1,190,0.0242925971661085,DR-BGS,0,7,8.0,4.0,100,100,0,0,0.03621669264517641,0.03621669264517641,1,0.0004403461584113789,0.00021199164487581176,0.035023397908387655,1,0
BG09,0.9,0.5,interior_safer,40.0,0.05,0.5,0.5,1,190,0.0242925971661085,DR-BGS,0,7,8.0,4.0,150,150,0,0,0.02429259716610854,0.02429259716610854,1,0.0003208865099791706,0.00019642418198332354,0.03307756581234034,1,0
BG09,0.9,0.5,interior_safer,40.0,0.05,0.5,0.5,1,190,0.0242925971661085,DR-BGS,0,7,8.0,4.0,300,300,1,0,0.018431252048067885,0.01222097469429355,1,0.00039589260858691395,0.00028245260287455164,0.03463649138938279,1,0
BG09,0.9,0.5,interior_safer,40.0,0.05,0.5,0.5,1,190,0.0242925971661085,DR-BGS,0,7,8.0,4.0,600,600,2,0,0.011988833958652457,0.006129271330669258,1,0.0003261385952258752,0.00022721634660940345,0.0353217984263344,1,0
BG09,0.9,0.5,interior_safer,40.0,0.05,0.5,0.5,1,190,0.0242925971661085,DR-BGS,0,7,8.0,4.0,1200,1200,2,0,0.006007480796118043,0.003069346108100284,1,0.0002962761518688784,0.00019669775232078685,0.036850017747293164,1,0
BG09,0.9,0.5,interior_safer,40.0,0.05,0.5,0.5,1,190,0.0242925971661085,DR-BGS,1,7,8.0,4.0,50,50,0,0,0.07112173646419764,0.07112173646419764,1,0.0006341937173829817,9.09090909090909e-05,0.038103278902541844,1,0
BG09,0.9,0.5,interior_safer,40.0,0.05,0.5,0.5,1,190,0.0242925971661085,DR-BGS,1,7,8.0,4.0,100,100,0,0,0.03621669264517641,0.03621669264517641,1,0.0004403461584113789,0.00021199164487581176,0.035023397908387655,1,0
BG09,0.9,0.5,interior_safer,40.0,0.05,0.5,0.5,1,190,0.0242925971661085,DR-BGS,1,7,8.0,4.0,150,150,0,0,0.02429259716610854,0.02429259716610854,1,0.0003208865099791706,0.00019642418198332354,0.03307756581234034,1,0
BG09,0.9,0.5,interior_safer,40.0,0.05,0.5,0.5,1,190,0.0242925971661085,DR-BGS,1,7,8.0,4.0,300,300,1,0,0.018431252048067885,0.01222097469429355,1,0.00039589260858691395,0.00028245260287455164,0.03463649138938279,1,0
BG09,0.9,0.5,interior_safer,40.0,0.05,0.5,0.5,1,190,0.0242925971661085,DR-BGS,1,7,8.0,4.0,600,600,2,0,0.011988833958652457,0.006129271330669258,1,0.0003261385952258752,0.00022721634660940345,0.0353217984263344,1,0
BG09,0.9,0.5,interior_safer,40.0,0.05,0.5,0.5,1,190,0.0242925971661085,DR-BGS,1,7,8.0,4.0,1200,1200,2,0,0.006007480796118043,0.003069346108100284,1,0.0002962761518688784,0.00019669775232078685,0.036850017747293164,1,0
BG09,0.9,0.5,interior_safer,40.0,0.05,0.5,0.5,1,190,0.0242925971661085,DR-BGS,2,7,8.0,4.0,50,50,0,0,0.07112173646419764,0.07112173646419764,1,0.0006341937173829817,9.09090909090909e-05,0.038103278902541844,1,0
BG09,0.9,0.5,interior_safer,40.0,0.05,0.5,0.5,1,190,0.0242925971661085,DR-BGS,2,7,8.0,4.0,100,100,0,0,0.03621669264517641,0.03621669264517641,1,0.0004403461584113789,0.00021199164487581176,0.035023397908387655,1,0
BG09,0.9,0.5,interior_safer,40.0,0.05,0.5,0.5,1,190,0.0242925971661085,DR-BGS,2,7,8.0,4.0,150,150,0,0,0.02429259716610854,0.02429259716610854,1,0.0003208865099791706,0.00019642418198332354,0.03307756581234034,1,0
BG09,0.9,0.5,interior_safer,40.0,0.05,0.5,0.5,1,190,0.0242925971661085,DR-BGS,2,7,8.0,4.0,300,300,1,0,0.018431252048067885,0.01222097469429355,1,0.00039589260858691395,0.00028245260287455164,0.03463649138938279,1,0
BG09,0.9,0.5,interior_safer,40.0,0.05,0.5,0.5,1,190,0.0242925971661085,DR-BGS,2,7,8.0,4.0,600,600,2,0,0.011988833958652457,0.006129271330669258,1,0.0003261385952258752,0.00022721634660940345,0.0353217984263344,1,0
BG09,0.9,0.5,interior_safer,40.0,0.05,0.5,0.5,1,190,0.0242925971661085,DR-BGS,2,7,8.0,4.0,1200,1200,2,0,0.006007480796118043,0.003069346108100284,1,0.0002962761518688784,0.00019669775232078685,0.036850017747293164,1,0
BG09,0.9,0.5,interior_safer,40.0,0.05,0.5,0.5,1,190,0.0242925971661085,DR-BGS,3,7,8.0,4.0,50,50,0,0,0.07112173646419764,0.07112173646419764,1,0.0006341937173829817,9.09090909090909e-05,0.038103278902541844,1,0
BG09,0.9,0.5,interior_safer,40.0,0.05,0.5,0.5,1,190,0.0242925971661085,DR-BGS,3,7,8.0,4.0,100,100,0,0,0.03621669264517641,0.03621669264517641,1,0.0004403461584113789,0.00021199164487581176,0.035023397908387655,1,0
BG09,0.9,0.5,interior_safer,40.0,0.05,0.5,0.5,1,190,0.0242925971661085,DR-BGS,3,7,8.0,4.0,150,150,0,0,0.02429259716610854,0.02429259716610854,1,0.0003208865099791706,0.00019642418198332354,0.03307756581234034,1,0
BG09,0.9,0.5,interior_safer,40.0,0.05,0.5,0.5,1,190,0.0242925971661085,DR-BGS,3,7,8.0,4.0,300,300,1,0,0.018431252048067885,0.01222097469429355,1,0.00039589260858691395,0.00028245260287455164,0.03463649138938279,1,0
BG09,0.9,0.5,interior_safer,40.0,0.05,0.5,0.5,1,190,0.0242925971661085,DR-BGS,3,7,8.0,4.0,600,600,2,0,0.011988833958652457,0.006129271330669258,1,0.0003261385952258752,0.00022721634660940345,0.0353217984263344,1,0
BG09,0.9,0.5,interior_safer,40.0,0.05,0.5,0.5,1,190,0.0242925971661085,DR-BGS,3,7,8.0,4.0,1200,1200,2,0,0.006007480796118043,0.003069346108100284,1,0.0002962761518688784,0.00019669775232078685,0.036850017747293164,1,0
BG09,0.9,0.5,interior_safer,40.0,0.05,0.5,0.5,1,190,0.0242925971661085,DR-BGS,4,7,8.0,4.0,50,50,0,0,0.07112173646419764,0.07112173646419764,1,0.0006341937173829817,9.09090909090909e-05,0.038103278902541844,1,0
BG09,0.9,0.5,interior_safer,40.0,0.05,0.5,0.5,1,190,0.0242925971661085,DR-BGS,4,7,8.0,4.0,100,100,0,0,0.03621669264517641,0.03621669264517641,1,0.0004403461584113789,0.00021199164487581176,0.035023397908387655,1,0
BG09,0.9,0.5,interior_safer,40.0,0.05,0.5,0.5,1,190,0.0242925971661085,DR-BGS,4,7,8.0,4.0,150,150,0,0,0.02429259716610854,0.02429259716610854,1,0.0003208865099791706,0.00019642418198332354,0.03307756581234034,1,0
BG09,0.9,0.5,interior_safer,40.0,0.05,0.5,0.5,1,190,0.0242925971661085,DR-BGS,4,7,8.0,4.0,300,300,1,0,0.018431252048067885,0.01222097469429355,1,0.00039589260858691395,0.00028245260287455164,0.03463649138938279,1,0
BG09,0.9,0.5,interior_safer,40.0,0.05,0.5,0.5,1,190,0.0242925971661085,DR-BGS,4,7,8.0,4.0,600,600,2,0,0.011988833958652457,0.006129271330669258,1,0.0003261385952258752,0.00022721634660940345,0.0353217984263344,1,0
BG09,0.9,0.5,interior_safer,40.0,0.05,0.5,0.5,1,190,0.0242925971661085,DR-BGS,4,7,8.0,4.0,1200,1200,2,0,0.006007480796118043,0.003069346108100284,1,0.0002962761518688784,0.00019669775232078685,0.036850017747293164,1,0
BG09,0.9,0.5,interior_safer,40.0,0.05,0.5,0.5,1,190,0.0242925971661085,Guarded-GP,0,14,10.0,10.0,50,50,0,0,0.07112173646419764,0.07112173646419764,1,0.0001797336234862681,0.0,0.024818163166579102,1,0
BG09,0.9,0.5,interior_safer,40.0,0.05,0.5,0.5,1,190,0.0242925971661085,Guarded-GP,0,14,10.0,10.0,100,100,0,0,0.03621669264517641,0.03621669264517641,1,0.0003013441487919432,0.00012555891039284597,0.02601796222134972,1,0
BG09,0.9,0.5,interior_safer,40.0,0.05,0.5,0.5,1,190,0.0242925971661085,Guarded-GP,0,14,10.0,10.0,150,150,0,0,0.02429259716610854,0.02429259716610854,1,0.00022821850356621352,8.370594026189731e-05,0.023478998403631022,1,0
BG09,0.9,0.5,interior_safer,40.0,0.05,0.5,0.5,1,190,0.0242925971661085,Guarded-GP,0,14,10.0,10.0,300,300,0,0,0.01222097469429355,0.01222097469429355,1,0.0002760642565638121,0.00014806836057005743,0.024144782230688673,1,0
BG09,0.9,0.5,interior_safer,40.0,0.05,0.5,0.5,1,190,0.0242925971661085,Guarded-GP,0,14,10.0,10.0,600,600,1,0,0.009250772279374587,0.006129271330669258,1,0.0002862669155685009,0.0001513458096199356,0.02411470964829355,1,0
BG09,0.9,0.5,interior_safer,40.0,0.05,0.5,0.5,1,190,0.0242925971661085,Guarded-GP,0,14,10.0,10.0,1200,1200,2,0,0.006007480796118043,0.003069346108100284,1,0.000328036366984835,0.00023781725893285143,0.024865078445256907,1,0
BG09,0.9,0.5,interior_safer,40.0,0.05,0.5,0.5,1,190,0.0242925971661085,Guarded-GP,1,20,12.0,12.0,50,50,0,0,0.07112173646419764,0.07112173646419764,1,0.000367527050716315,0.0,0.019807276058862615,1,0
BG09,0.9,0.5,interior_safer,40.0,0.05,0.5,0.5,1,190,0.0242925971661085,Guarded-GP,1,20,12.0,12.0,100,100,0,0,0.03621669264517641,0.03621669264517641,1,0.0004372576691296558,0.00016743094782219615,0.018284261891605206,1,0
BG09,0.9,0.5,interior_safer,40.0,0.05,0.5,0.5,1,190,0.0242925971661085,Guarded-GP,1,20,12.0,12.0,150,150,0,0,0.02429259716610854,0.02429259716610854,1,0.00029150511275310385,0.00011162063188146411,0.016736005423798044,1,0
BG09,0.9,0.5,interior_safer,40.0,0.05,0.5,0.5,1,190,0.0242925971661085,Guarded-GP,1,20,12.0,12.0,300,300,0,0,0.01222097469429355,0.01222097469429355,1,0.00033582002885317443,0.00015880281354753543,0.018185169807803714,1,0
BG09,0.9,0.5,interior_safer,40.0,0.05,0.5,0.5,1,190,0.0242925971661085,Guarded-GP,1,20,12.0,12.0,600,600,1,0,0.009250772279374587,0.006129271330669258,1,0.00029343927967371257,0.00012533689555977972,0.018256370866598183,1,0
BG09,0.9,0.5,interior_safer,40.0,0.05,0.5,0.5,1,190,0.0242925971661085,Guarded-GP,1,20,12.0,12.0,1200,1200,3,0,0.007288522609490111,0.003069346108100284,1,0.0003310753364568283,0.00022486913044811207,0.019297571602547924,1,0
