scenario_id,policy_idx,alpha_on,alpha_off,train_score,train_score_se,train_op_cost,train_W,train_B_H,train_B_L,train_cloud_fraction,diffusion_score,diffusion_W,diffusion_B_H,diffusion_B_L,diffusion_cloud_fraction
R15H02,163,36.0,22.0,10.465320068641097,1.1893707137522862,0.27628999555743805,0.3440105372766813,0.1779051236862245,0.1637793567621831,0.22468841496593586,8.31020322527047,0.32877952764063095,0.1462765204753008,0.13793189453717158,0.1884223816159029
R15H02,164,36.0,24.0,11.269072236332866,1.2436647039519764,0.25045019787067324,0.34925088833800944,0.19129984311959128,0.17177215644769273,0.19806256461997176,8.456634994024457,0.3322366960166313,0.14843940118788385,0.13997233167253095,0.18538279677715003
R15H02,165,36.0,26.0,12.364110114422246,1.4719247580636616,0.254526373852516,0.3580612215377342,0.20954941412954498,0.18069631402818545,0.2008171906218558,8.622044512669,0.3360554962685649,0.15087719697828553,0.1422738079766699,0.18230017978103907
R15H02,166,36.0,28.0,13.033238851547209,1.7017790763292466,0.23527118838026848,0.35955068413697916,0.217850866005687,0.19527121814412948,0.18133858575972162,8.805410755752595,0.34015121817010857,0.15357459673883045,0.14482514991228068,0.17915523783994286
R15H02,167,36.0,30.0,13.062798424406116,1.95296589473484,0.2191402506135893,0.3717172522477989,0.21780512805440247,0.19594641862962445,0.16338266277641944,9.003975639966908,0.3443984541361428,0.15648953957998385,0.1475951722015921,0.17593544881545195
R15H02,168,36.0,32.0,11.848257611514995,1.7767273985286887,0.2683592735096142,0.35988458280899494,0.199034032681482,0.18140983519656392,0.21437658608826493,9.212207169274166,0.34862316835143,0.15953617902476908,0.15052285874849358,0.17264756781312465
R15H02,169,36.0,34.0,12.269516731335349,1.5335574131185103,0.22905473064524595,0.3509370735348332,0.20561647107709816,0.18798192234175973,0.176414169615021,9.42026089718396,0.35259716572270666,0.16255979185227798,0.1535021390144136,0.1693389494233818
R15H02,170,36.0,36.0,11.785280659089565,1.6240671266236855,0.24744238280873554,0.3555956238149181,0.19782417196928384,0.18060781396683623,0.19410303923649788,9.612451755699801,0.3560449049364583,0.1653144314588245,0.15635947298717187,0.16613398727467107
R15H02,171,38.0,2.0,11.537097743931062,1.5273396513683066,0.271079146627203,0.33673239531475563,0.19585343792153875,0.17366733506134605,0.22056928732998962,7.867079341923681,0.31938495270175576,0.13935856649439515,0.13180075336362324,0.21522820702619536
R15H02,172,38.0,4.0,13.559186524649098,1.4467398642550269,0.24131831756059396,0.36879717408840346,0.22570207849429705,0.20163821411868255,0.1859987414473335,7.938933696479154,0.3201699765676672,0.14048943218753696,0.13287028938969087,0.2090308028233383
