scenario_id,rho,qH,tau,policy_idx,alpha_on,alpha_off,n,viol_H,viol_L,upper_H,upper_L,certified,mean_B_H,mean_B_L,mean_W,mean_cloud_fraction,mean_op_cost,p95_B_H,p95_B_L
R15H11,0.9,0.8,0.5,95,28.0,10.0,150,150,54,1.0,0.44232060259772593,0,0.311926421572691,0.04379923161187709,0.49792569250821656,0.7190330641486926,0.7937219180249252,0.45161799913654377,0.1333365570599611
R15H11,0.9,0.8,0.5,96,28.0,12.0,150,150,60,1.0,0.4830686918302443,0,0.3116657212941797,0.04802755615191168,0.495209178521918,0.7113068750528971,0.7855882518311849,0.4476725790987535,0.1369166666666663
R15H11,0.9,0.8,0.5,97,28.0,14.0,150,150,54,1.0,0.44232060259772593,0,0.31113020812200654,0.047971730649869405,0.49447465934932344,0.7108489282238051,0.7850201271262036,0.45117720285776136,0.13512875029529878
R15H11,0.9,0.8,0.5,98,28.0,16.0,150,150,61,1.0,0.4898074362596504,0,0.3138268797245547,0.05203395013005308,0.4981225056262865,0.6966041282761689,0.7713225041201119,0.457797619047619,0.142032967032967
R15H11,0.9,0.8,0.5,99,28.0,18.0,150,150,61,1.0,0.4898074362596504,0,0.31383406357493093,0.049702199832675896,0.500056911067527,0.6977597942585589,0.772768330918688,0.4556495685522531,0.125
R15H11,0.9,0.8,0.5,100,28.0,20.0,150,150,66,1.0,0.5232826920068157,0,0.3156535791908211,0.05443374199126134,0.5013843096476274,0.6862348617567784,0.7614425082039225,0.4539730032083755,0.16666666666666666
R15H11,0.9,0.8,0.5,101,28.0,22.0,150,150,71,1.0,0.5564009801695735,0,0.31621583352809407,0.0550858195823549,0.5019696659468218,0.6824011705746118,0.757696620466635,0.4500098120020409,0.1597391304347826
R15H11,0.9,0.8,0.5,102,28.0,24.0,150,150,79,1.0,0.6086602079182417,0,0.31751331152447404,0.06273480996744647,0.504223161637208,0.6658355593837327,0.7414690336293139,0.45070837787162443,0.165547263681592
R15H11,0.9,0.8,0.5,103,28.0,26.0,150,150,72,1.0,0.562982388813715,0,0.3190763758680858,0.06296522394204158,0.5051453689490568,0.6595072706325357,0.7352790759748942,0.4477475283250342,0.14374999999999985
R15H11,0.9,0.8,0.5,104,28.0,28.0,150,150,81,1.0,0.6215847263116268,0,0.3208789630812903,0.06867789348426254,0.503690109117458,0.647581853873835,0.7231353702414538,0.4443808990561509,0.16736719529777083
R15H11,0.9,0.8,0.5,105,30.0,2.0,150,150,47,1.0,0.394061713597051,0,0.3088393198536184,0.04355835179073822,0.4931784678339426,0.7381279986077927,0.8121047687828842,0.45374503968253965,0.14539731961554078
R15H11,0.9,0.8,0.5,106,30.0,4.0,150,150,57,1.0,0.462763112054715,0,0.3089338692115086,0.04669349106276278,0.4917359455507032,0.7300504503276762,0.8038108421602816,0.45179265277287173,0.143191124025888
R15H11,0.9,0.8,0.5,107,30.0,6.0,150,150,57,1.0,0.462763112054715,0,0.31015227890051394,0.04773304522893646,0.49391115604361024,0.7186111590822193,0.7926978324887608,0.4469465329991644,0.13145604395604393
R15H11,0.9,0.8,0.5,108,30.0,8.0,150,150,52,1.0,0.4286140111323532,0,0.3115136890063954,0.04871356358237427,0.4953664402989092,0.7167005626877018,0.7910055287325382,0.4580195222455682,0.14147465437788012
R15H11,0.9,0.8,0.5,109,30.0,10.0,150,150,64,1.0,0.5099359118817948,0,0.3112493426557276,0.05251946237482068,0.49330330862091104,0.7058908998855248,0.7798863961786612,0.44701148487382947,0.1480791088883836
R15H11,0.9,0.8,0.5,110,30.0,12.0,150,150,67,1.0,0.5299346538729368,0,0.31254495071348315,0.05261005925406794,0.49785778626113514,0.6997469967041622,0.7744256646433323,0.4493315652738688,0.14462279293739963
R15H11,0.9,0.8,0.5,111,30.0,14.0,150,150,72,1.0,0.562982388813715,0,0.3133666351238576,0.05329537629701658,0.4984404026846429,0.700946251399739,0.7757123118024354,0.45491699105920813,0.12140957446808497
R15H11,0.9,0.8,0.5,112,30.0,16.0,150,150,61,1.0,0.4898074362596504,0,0.31348392336546776,0.04999091871657819,0.4987588665607535,0.7013828637971891,0.7761966937813022,0.4505307539682538,0.12587025316455694
R15H11,0.9,0.8,0.5,113,30.0,18.0,150,150,67,1.0,0.5299346538729368,0,0.31605410038391724,0.055837711517173406,0.49962543883355975,0.6844750880268916,0.7594189038519257,0.45325069693349246,0.15144462279293722
R15H11,0.9,0.8,0.5,114,30.0,20.0,150,150,63,1.0,0.5032409468704364,0,0.315630377657908,0.05527452370782071,0.5029538568761298,0.6820132834401236,0.757456361971543,0.45470072239422077,0.14236280487804864
R15H11,0.9,0.8,0.5,115,30.0,22.0,150,150,72,1.0,0.562982388813715,0,0.3185423660463163,0.0629123571733758,0.5038005017632052,0.6664123458694422,0.7419824211339231,0.45232250088308,0.15211538461538454
R15H11,0.9,0.8,0.5,116,30.0,24.0,150,150,79,1.0,0.6086602079182417,0,0.31781992733960274,0.06114500813688446,0.5032936694363218,0.6638242111163286,0.7393182615317768,0.4476725790987535,0.17862318840579672
R15H11,0.9,0.8,0.5,117,30.0,26.0,150,150,81,1.0,0.6215847263116268,0,0.3193583364092921,0.06502091310568335,0.5026909461109338,0.6514545935272356,0.7268582354438757,0.45450150914921694,0.15764285714285706
R15H11,0.9,0.8,0.5,118,30.0,28.0,150,150,87,1.0,0.6600167856652137,0,0.32076911840816674,0.07142850566953292,0.5036438567361998,0.6387810139441286,0.7143275924545587,0.45528395993553766,0.15615971107544138
R15H11,0.9,0.8,0.5,119,30.0,30.0,150,150,108,1.0,0.7901647311422533,0,0.3234416126634853,0.08582932173644324,0.5066831868699824,0.6014499063475988,0.6774523843780961,0.4517197248440249,0.19384010484927913
R15H11,0.9,0.8,0.5,120,32.0,2.0,150,150,54,1.0,0.44232060259772593,0,0.30702846039022946,0.04210013780622664,0.4918683621372505,0.7436144255469949,0.8173946798675825,0.45161799913654377,0.11124830225953818
R15H11,0.9,0.8,0.5,121,32.0,4.0,150,150,51,1.0,0.42173666748733485,0,0.30923139530782656,0.046814020408226305,0.49361128671618654,0.7239556663291055,0.7979973593365334,0.44701148487382947,0.13814102564102554
R15H11,0.9,0.8,0.5,122,32.0,6.0,150,150,60,1.0,0.4830686918302443,0,0.3090121394397283,0.04785650274045725,0.49242227121594256,0.7218133707618672,0.7956767114442588,0.4493315652738688,0.13040730337078635
R15H11,0.9,0.8,0.5,123,32.0,8.0,150,150,58,1.0,0.46954665779348587,0,0.3109825027729236,0.05234494712771991,0.49491676196568163,0.7081379732218278,0.78237548751668,0.458001253132832,0.16085151961440605
R15H11,0.9,0.8,0.5,124,32.0,10.0,150,150,66,1.0,0.5232826920068157,0,0.3117246024362844,0.05252931247902878,0.49817941999059256,0.7097471622472303,0.7844740752458191,0.446190230478156,0.14033613445378143
R15H11,0.9,0.8,0.5,125,32.0,12.0,150,150,64,1.0,0.5099359118817948,0,0.3126062656621144,0.055457640487796764,0.4951107642796362,0.6975687819862993,0.7718353966282449,0.45588272543059766,0.14136212624584713
R15H11,0.9,0.8,0.5,126,32.0,14.0,150,150,72,1.0,0.562982388813715,0,0.3154238747768085,0.058668676331295695,0.5003743277366186,0.683529100313296,0.7585852494737888,0.449579678362573,0.15861344537815114
R15H11,0.9,0.8,0.5,127,32.0,16.0,150,150,70,1.0,0.549805536139354,0,0.3149293601229955,0.05538328316262714,0.49995362855883835,0.6911442151830225,0.7661372594668482,0.44735686734566904,0.14148216767021768
R15H11,0.9,0.8,0.5,128,32.0,18.0,150,150,77,1.0,0.5956794266936972,0,0.3150945206816564,0.06447101487628622,0.49778997894482285,0.6698997036605728,0.7445682005022962,0.44873220284754434,0.15842696629213443
R15H11,0.9,0.8,0.5,129,32.0,20.0,150,150,76,1.0,0.5891680069125611,0,0.3165193514070587,0.06273559159904653,0.5018230536160257,0.6694135369364528,0.7446869949788567,0.4471164613661814,0.16708410118947875
R15H11,0.9,0.8,0.5,130,32.0,22.0,150,150,84,1.0,0.6408652578000311,0,0.31864899481236963,0.062142135340128954,0.5013244339706686,0.664404486483691,0.7396031515792911,0.4536382903567643,0.14030528667163064
R15H11,0.9,0.8,0.5,131,32.0,24.0,150,150,86,1.0,0.6536474054806771,0,0.31915466797403114,0.07225726748376556,0.5020193900330782,0.6451797214683498,0.7204826299733115,0.45289332201471405,0.18167574107682993
R15H11,0.9,0.8,0.5,132,32.0,26.0,150,150,92,1.0,0.6916426928331265,0,0.321549536209983,0.07507806955515473,0.5078654316186708,0.6269829904312582,0.7031628051740589,0.4576388888888888,0.1914864705187281
R15H11,0.9,0.8,0.5,133,32.0,28.0,150,150,98,1.0,0.7290896321748647,0,0.3234212010790994,0.08560452161112173,0.5069310348535293,0.6022916877247486,0.678331342952778,0.4581155068880254,0.21978021978021978
R15H11,0.9,0.8,0.5,134,32.0,30.0,150,150,110,1.0,0.8021579167904893,0,0.32439305747826797,0.08677431142840296,0.5092586333759666,0.6037004442782525,0.6800892392846475,0.45400219298245603,0.1787781954887218
R15H11,0.9,0.8,0.5,135,32.0,32.0,150,150,120,1.0,0.8608060007763415,0,0.3295154345848411,0.1064268737858494,0.5117256367535419,0.5515366222179471,0.6282954677309783,0.45480610350666034,0.21532356532356514
R15H11,0.9,0.8,0.5,136,34.0,2.0,150,150,63,1.0,0.5032409468704364,0,0.31056960866168865,0.05670012346320418,0.49411855383211467,0.7123167567897125,0.7864345398645296,0.45508708852668567,0.15937499999999988
R15H11,0.9,0.8,0.5,137,34.0,4.0,150,150,68,1.0,0.536572414418704,0,0.3117416396315527,0.0579239683906877,0.49228072796448413,0.6971883320823263,0.7710304412769989,0.4533914573668212,0.17680735930735905
R15H11,0.9,0.8,0.5,138,34.0,6.0,150,150,63,1.0,0.5032409468704364,0,0.31133548807811706,0.05143811148567402,0.4952209540081905,0.7104011209803955,0.784684264081624,0.4500924296556995,0.12814545005556227
R15H11,0.9,0.8,0.5,139,34.0,8.0,150,150,67,1.0,0.5299346538729368,0,0.31257619781556256,0.054567255131379146,0.49622597315381767,0.6989374196376411,0.7733713156107137,0.44579752953813095,0.14107142857142851
R15H11,0.9,0.8,0.5,140,34.0,10.0,150,150,67,1.0,0.5299346538729368,0,0.31219242891868304,0.0525456845313725,0.49642536727177194,0.7072879416845295,0.7817517467752952,0.4476699561403509,0.13313172043010726
R15H11,0.9,0.8,0.5,141,34.0,12.0,150,150,58,1.0,0.46954665779348587,0,0.3127437900613167,0.05634074876686483,0.4985512250312574,0.6952528636629686,0.7700355474176573,0.44881578947368417,0.16492248062015497
R15H11,0.9,0.8,0.5,142,34.0,14.0,150,150,74,1.0,0.5761031822988487,0,0.31455968428261666,0.05916626780118643,0.499049043830373,0.6812938232696297,0.7561511798441858,0.4497654066624508,0.15749999999999995
R15H11,0.9,0.8,0.5,143,34.0,16.0,150,150,77,1.0,0.5956794266936972,0,0.3148901725490803,0.06496954609952037,0.4998074563118246,0.677775791276557,0.7527469097233306,0.45306839794521764,0.17909420289855055
R15H11,0.9,0.8,0.5,144,34.0,18.0,150,150,78,1.0,0.6021768343981538,0,0.3167660283701082,0.06505533709494507,0.5027317674107779,0.6659990199149401,0.7414087850265567,0.45246804090763815,0.1836494252873563
R15H11,0.9,0.8,0.5,145,34.0,20.0,150,150,78,1.0,0.6021768343981538,0,0.3177985581063659,0.06642648416552395,0.5030627929252526,0.6622988770637328,0.7377582960025206,0.4533914573668212,0.15606737012987013
R15H11,0.9,0.8,0.5,146,34.0,22.0,150,150,77,1.0,0.5956794266936972,0,0.31718899698303943,0.0590014130086426,0.4998753868748321,0.6725258830984016,0.7475071911296264,0.44856382978723397,0.13308587479935788
R15H11,0.9,0.8,0.5,147,34.0,24.0,150,150,92,1.0,0.6916426928331265,0,0.3200818227050496,0.07422488231891823,0.5032393250733574,0.6364208787377744,0.711906777498778,0.4531280662506378,0.1802063106796115
R15H11,0.9,0.8,0.5,148,34.0,26.0,150,150,101,1.0,0.7475955847990066,0,0.3216991446300681,0.08178212829242101,0.5071959425964362,0.6189384045138536,0.695017795903319,0.4566517410905529,0.19247126436781598
R15H11,0.9,0.8,0.5,149,34.0,28.0,150,150,111,1.0,0.8081241822330423,0,0.3230642021685853,0.08662064839109672,0.5052130181982161,0.6070239105054479,0.6828058632351803,0.45506318988961747,0.1929735988883741
R15H11,0.9,0.8,0.5,150,34.0,30.0,150,150,115,1.0,0.8317747490369354,0,0.3255381882536064,0.08551831631435697,0.5102566183319209,0.5975575935156949,0.674096086265483,0.4591715399610136,0.18251647115539127
R15H11,0.9,0.8,0.5,151,34.0,32.0,150,150,131,1.0,0.9219854745695966,0,0.32921026041904866,0.10718873739427752,0.5118480314882152,0.5534454657381214,0.6302226704613537,0.45947247098182403,0.21556521739130427
R15H11,0.9,0.8,0.5,152,34.0,34.0,150,150,141,1.0,0.972200022205544,0,0.3355772075117602,0.13848582432156656,0.5159378820930001,0.4845287701986126,0.5619194525125626,0.4523139523482694,0.24682462139716657
R15H11,0.9,0.8,0.5,153,36.0,2.0,150,150,59,1.0,0.47631514001684755,0,0.30995647665108206,0.05286950886564456,0.49420903279174466,0.712877094861708,0.7870084497804696,0.45491699105920813,0.13464679461004472
R15H11,0.9,0.8,0.5,154,36.0,4.0,150,150,72,1.0,0.562982388813715,0,0.30993312328509387,0.05495865735704997,0.4916360403799475,0.7086162522104371,0.7823616582674291,0.4514371391852471,0.13349796271144582
R15H11,0.9,0.8,0.5,155,36.0,6.0,150,150,78,1.0,0.6021768343981538,0,0.31431453209257393,0.0635384951842187,0.4967542872870981,0.6828945563435581,0.7574076994366228,0.44574868021116615,0.17428950359984838
R15H11,0.9,0.8,0.5,156,36.0,8.0,150,150,79,1.0,0.6086602079182417,0,0.313073051952695,0.06486363115713897,0.49441751156671143,0.6852641517400961,0.7594267784751028,0.44414049307666326,0.15577669902912586
R15H11,0.9,0.8,0.5,157,36.0,10.0,150,150,71,1.0,0.5564009801695735,0,0.3129732648805623,0.05897539425455773,0.49675367512562557,0.6876790230327909,0.7621920743016348,0.4474999999999999,0.14045275590551176
R15H11,0.9,0.8,0.5,158,36.0,12.0,150,150,74,1.0,0.5761031822988487,0,0.3145280679909225,0.0626587490285737,0.4976340706651859,0.67944624474738,0.754091355347158,0.4489650544801719,0.1648664405342377
R15H11,0.9,0.8,0.5,159,36.0,14.0,150,150,78,1.0,0.6021768343981538,0,0.31631072556871503,0.0596663729149108,0.5004577994084088,0.674614560468841,0.7496832303801022,0.44297385620915025,0.13469135802469132
R15H11,0.9,0.8,0.5,160,36.0,16.0,150,150,80,1.0,0.6151295176294747,0,0.31619364874894046,0.0599748451865934,0.5000460574735579,0.6760618670984475,0.7510687757194813,0.4508724768911523,0.15109265734265726
R15H11,0.9,0.8,0.5,161,36.0,18.0,150,150,88,1.0,0.666371580410444,0,0.3170080048142907,0.06804275357228749,0.5012928985343219,0.6556036383085825,0.7307975730887307,0.4504039353703406,0.15873379099923718
R15H11,0.9,0.8,0.5,162,36.0,20.0,150,150,81,1.0,0.6215847263116268,0,0.3174103133662416,0.06793944809247052,0.502847913298794,0.6613874889654832,0.7368146759603021,0.45100671140939574,0.16390977443609003
R15H11,0.9,0.8,0.5,163,36.0,22.0,150,150,98,1.0,0.7290896321748647,0,0.3196228397254305,0.0717995445862527,0.5036456149208883,0.6415925100968214,0.7171393523349546,0.45545415959252955,0.1482660228270412
R15H11,0.9,0.8,0.5,164,36.0,24.0,150,150,100,1.0,0.7414436366064876,0,0.3205862860351765,0.08014258215847167,0.5042894649450819,0.6325955118527273,0.7082389315944896,0.44598908619065375,0.18173220973782764
R15H11,0.9,0.8,0.5,165,36.0,26.0,150,150,104,1.0,0.7659479938008387,0,0.32189980638812227,0.07794868576216003,0.5061655059212903,0.6221278067549445,0.698052632643138,0.45617388466167563,0.16095555820326446
R15H11,0.9,0.8,0.5,166,36.0,28.0,150,150,109,1.0,0.796171274901832,0,0.32428686408598567,0.0889150610177905,0.5083060847014927,0.6051768766307029,0.6814227893359269,0.45506318988961747,0.1879981884057971
R15H11,0.9,0.8,0.5,167,36.0,30.0,150,150,118,1.0,0.8492697634871661,0,0.32646537726566244,0.09829249229317363,0.5084856995427173,0.577829067649218,0.6541019225806257,0.46456940222897664,0.20570054945054933
R15H11,0.9,0.8,0.5,168,36.0,32.0,150,150,130,1.0,0.9166161933604736,0,0.3296606876122948,0.10645387774563607,0.5119955543754539,0.5507053269184039,0.6275046600747219,0.4484265473527218,0.18983516483516474
R15H11,0.9,0.8,0.5,169,36.0,34.0,150,150,135,1.0,0.9429425651637531,0,0.3347523908089612,0.1343657253805168,0.5155643996726816,0.48925277095056885,0.566587430901471,0.462661433052377,0.2474289364420313
R15H11,0.9,0.8,0.5,170,36.0,36.0,150,150,148,1.0,0.9983811729701603,0,0.33705514686730054,0.15465089347133645,0.514404513549809,0.45254396172130573,0.529704638753777,0.46097276188233444,0.26807692307692305
R15H11,0.9,0.8,0.5,171,38.0,2.0,150,150,64,1.0,0.5099359118817948,0,0.31070842429942414,0.052515422000892445,0.49489836664245784,0.7159384284947733,0.7901731834911421,0.44574868021116615,0.1503037139881985
R15H11,0.9,0.8,0.5,172,38.0,4.0,150,150,69,1.0,0.5431960267478911,0,0.31057259344964855,0.06070545376602888,0.49290147619900304,0.6962688397571306,0.770204061186981,0.45310887170804337,0.16452656853533743
R15H11,0.9,0.8,0.5,173,38.0,6.0,150,150,61,1.0,0.4898074362596504,0,0.312220122240208,0.055571685663049084,0.4944006000529357,0.7057476521786347,0.779907742186575,0.4527325023969319,0.15296981499513143
R15H11,0.9,0.8,0.5,174,38.0,8.0,150,150,63,1.0,0.5032409468704364,0,0.3131300220571462,0.059245058015859824,0.4963485237474832,0.6882080736321825,0.762660352194305,0.4511500974658869,0.1449927780452574
R15H11,0.9,0.8,0.5,175,38.0,10.0,150,150,62,1.0,0.49653148662366825,0,0.31298919424935356,0.05703774930888601,0.4980212558816936,0.6924264242118997,0.7671296125941537,0.45604436623473577,0.14594259390503184
R15H11,0.9,0.8,0.5,176,38.0,12.0,150,150,77,1.0,0.5956794266936972,0,0.31509630546338013,0.06127609537817983,0.5003098681918478,0.6791222423568531,0.7541687225856304,0.4482553395483568,0.165547263681592
R15H11,0.9,0.8,0.5,177,38.0,14.0,150,150,89,1.0,0.6727116862227358,0,0.3164209584060582,0.07168688982117136,0.4985916571413722,0.6620032066560638,0.7367919552272696,0.45306839794521764,0.18722084367245634
R15H11,0.9,0.8,0.5,178,38.0,16.0,150,150,93,1.0,0.6979228157457065,0,0.3184085174091774,0.06614064181323999,0.5022818623644857,0.6599513442884175,0.7352936236430903,0.4552541915874104,0.15478632478632476
R15H11,0.9,0.8,0.5,179,38.0,18.0,150,150,84,1.0,0.6408652578000311,0,0.3180068546352955,0.0635966808269262,0.5034674180970558,0.6671337941637691,0.7426539068783274,0.45130511463844786,0.14470193508114826
R15H11,0.9,0.8,0.5,180,38.0,20.0,150,150,79,1.0,0.6086602079182417,0,0.3175713020790853,0.06620366295380174,0.5039580021912442,0.6638440906686348,0.7394377909973213,0.45605680868838755,0.17059768188800442
R15H11,0.9,0.8,0.5,181,38.0,22.0,150,150,97,1.0,0.7228880546887881,0,0.3203545880688239,0.0728752075484533,0.5032160360884402,0.6360814006232305,0.7115638060364965,0.45230576441102743,0.17464503042596344
R15H11,0.9,0.8,0.5,182,38.0,24.0,150,150,104,1.0,0.7659479938008387,0,0.3227860713394986,0.08272335507806579,0.5066640450999228,0.617572675502263,0.6935722822672516,0.44735686734566904,0.18089887640449434
R15H11,0.9,0.8,0.5,183,38.0,26.0,150,150,104,1.0,0.7659479938008387,0,0.32382915451394745,0.08545798259898783,0.5062631999104641,0.6094237866094429,0.6853632665960124,0.4485547201336673,0.17437352245862872
R15H11,0.9,0.8,0.5,184,38.0,28.0,150,150,109,1.0,0.796171274901832,0,0.32486823280738586,0.09004858267386517,0.5085923413920763,0.5956839543704865,0.6719728055792978,0.4486312257152949,0.1768801191362621
R15H11,0.9,0.8,0.5,185,38.0,30.0,150,150,117,1.0,0.8434626615593066,0,0.328163075030267,0.10710835556918875,0.5089580710308478,0.5599956161573978,0.6363393268120249,0.4516836445953592,0.24420579420579389
R15H11,0.9,0.8,0.5,186,38.0,32.0,150,150,137,1.0,0.9530447797605528,0,0.3328410719760407,0.12126554571837564,0.5171104911654093,0.5212836634880489,0.5988502371628603,0.4645979930882289,0.23818488529014825
R15H11,0.9,0.8,0.5,187,38.0,34.0,150,150,145,1.0,0.9890898135310887,0,0.3358633308296505,0.14235214151491266,0.5169616359727482,0.47813201602516336,0.5556762614210756,0.4625607902735561,0.2591666666666664
R15H11,0.9,0.8,0.5,188,38.0,36.0,150,150,147,1.0,0.9958563747187794,0,0.34181728234876546,0.1680338489997682,0.5223350715770047,0.4182192617900433,0.496569522526594,0.4621671826625386,0.26924606462303224
R15H11,0.9,0.8,0.5,189,38.0,38.0,150,150,150,1.0,1.0,0,0.3448405183256403,0.19920005142173317,0.522517576865554,0.366067178539272,0.44444481506910505,0.4639315680505611,0.3333333333333333
R15H12,0.9,0.8,2.0,0,2.0,2.0,150,150,102,1.0,0.7537304842875724,0,0.32409098892946026,0.121890471002026,0.48892356179048574,0.5887099775027358,0.6620485117713087,0.4612828374593079,0.3454805996472663
R15H12,0.9,0.8,2.0,1,4.0,2.0,150,150,100,1.0,0.7414436366064876,0,0.32610554341732373,0.12614893177644937,0.4941671759073781,0.5780241984386539,0.6521492748247607,0.4542016806722689,0.36713636363636354
R15H12,0.9,0.8,2.0,2,4.0,4.0,150,150,93,1.0,0.6979228157457065,0,0.32471101423058174,0.1145360964269886,0.4927752894663265,0.6021800911730133,0.6760963845929623,0.4413021806853582,0.318568111455108
R15H12,0.9,0.8,2.0,3,6.0,2.0,150,150,98,1.0,0.7290896321748647,0,0.3223698869263865,0.10929554581723223,0.4874691994237484,0.6165137230473109,0.6896341029608731,0.4450806358046175,0.35592224231464736
R15H12,0.9,0.8,2.0,4,6.0,4.0,150,150,108,1.0,0.7901647311422533,0,0.3240453881270513,0.11284639603264485,0.493720357432025,0.6061605051939587,0.6802185588087625,0.4447754797323452,0.29739803094233375
R15H12,0.9,0.8,2.0,5,6.0,6.0,150,150,110,1.0,0.8021579167904893,0,0.32727297373914876,0.11597248813139283,0.49554823037547274,0.5896244488299057,0.6639566833862267,0.45417130728132615,0.28898809523809516
R15H12,0.9,0.8,2.0,6,8.0,2.0,150,150,101,1.0,0.7475955847990066,0,0.32368896095205785,0.11485268211278521,0.49185053653269584,0.6012881720313319,0.6750657525112362,0.4344699840026942,0.3171109456440804
R15H12,0.9,0.8,2.0,7,8.0,4.0,150,150,102,1.0,0.7537304842875724,0,0.3257571418745421,0.117140954074723,0.4908102909391121,0.5969074934566148,0.6705290370974816,0.4466413953102991,0.29342948717948714
R15H12,0.9,0.8,2.0,8,8.0,6.0,150,150,108,1.0,0.7901647311422533,0,0.3280531133511878,0.12754993141374707,0.49359566713134756,0.5650592841914249,0.639098634261127,0.44244444444444436,0.3383230650750866
R15H12,0.9,0.8,2.0,9,8.0,8.0,150,150,102,1.0,0.7537304842875724,0,0.32845545334409804,0.12470701512635637,0.4970767401383339,0.569394871200984,0.6439563822217341,0.44952633573323225,0.35396759451599474
R15H12,0.9,0.8,2.0,10,10.0,2.0,150,150,96,1.0,0.7166703878109575,0,0.3209452422806967,0.10689077458507519,0.48857638805260195,0.6225117748812106,0.6957982330891009,0.4478253968253968,0.27209523809523806
R15H12,0.9,0.8,2.0,11,10.0,4.0,150,150,108,1.0,0.7901647311422533,0,0.32577962593712306,0.11904825698201424,0.49262276293986207,0.5912317248776489,0.6651251393186282,0.4379092176480236,0.28460847701149417
R15H12,0.9,0.8,2.0,12,10.0,6.0,150,150,107,1.0,0.7841387291502817,0,0.3272813785514608,0.12367507629236348,0.49262744305419687,0.5825699222308077,0.656464038688937,0.4475872270965109,0.3008771929824561
R15H12,0.9,0.8,2.0,13,10.0,8.0,150,150,101,1.0,0.7475955847990066,0,0.3290232797900957,0.12966268789775004,0.49604549812111304,0.5514075188813511,0.625814343599518,0.456647506339814,0.3349134590545076
R15H12,0.9,0.8,2.0,14,10.0,10.0,150,150,110,1.0,0.8021579167904893,0,0.32588999402228913,0.11987287770318465,0.4933962564023786,0.575283698892714,0.6492931373530708,0.44973528495795706,0.27741477272727255
R15H12,0.9,0.8,2.0,15,12.0,2.0,150,150,99,1.0,0.7352749033488588,0,0.32353711026281873,0.11004030005466418,0.49106444700882557,0.6094461120179596,0.6831057790692836,0.4508216398985629,0.29288851351351336
R15H12,0.9,0.8,2.0,16,12.0,4.0,150,150,109,1.0,0.796171274901832,0,0.3283123373042427,0.13328664646939714,0.49266768555344526,0.5635865346676688,0.6374866875006855,0.45739780353874304,0.3626966171083818
R15H12,0.9,0.8,2.0,17,12.0,6.0,150,150,110,1.0,0.8021579167904893,0,0.3285384637681663,0.13445345875619993,0.49408473539241354,0.5590901747949245,0.6332028851037864,0.4554343309884379,0.35784690486082243
R15H12,0.9,0.8,2.0,18,12.0,8.0,150,150,101,1.0,0.7475955847990066,0,0.32569588879655226,0.11680382823995435,0.4913065351195011,0.5850556583331524,0.6587516386010775,0.4502594410497846,0.3005204944697462
R15H12,0.9,0.8,2.0,19,12.0,10.0,150,150,104,1.0,0.7659479938008387,0,0.3302154659934626,0.1289048357052404,0.49917359019270585,0.5628558192140559,0.6377318577429618,0.4531475712472597,0.34163043478260857
R15H12,0.9,0.8,2.0,20,12.0,12.0,150,150,112,1.0,0.8140695630923855,0,0.33102484922066755,0.13489266234792657,0.4957454171565007,0.5455889733767022,0.6199507859501773,0.4530505564582886,0.3333333333333333
R15H12,0.9,0.8,2.0,21,14.0,2.0,150,150,103,1.0,0.7598480539030887,0,0.32348716088728513,0.11701427137370984,0.4890923993419694,0.5940604987218351,0.6674243586231304,0.44756789813711345,0.30761278195488706
R15H12,0.9,0.8,2.0,22,14.0,4.0,150,150,104,1.0,0.7659479938008387,0,0.32707378435921414,0.11934174447304509,0.4931644917557021,0.5874357823615926,0.661410456124948,0.44703686635944695,0.30543720190778945
R15H12,0.9,0.8,2.0,23,14.0,6.0,150,150,109,1.0,0.796171274901832,0,0.32957030501886453,0.12022481053956925,0.496260795616219,0.5768590065227439,0.6512981258651769,0.44586759581881535,0.2958284902492573
R15H12,0.9,0.8,2.0,24,14.0,8.0,150,150,107,1.0,0.7841387291502817,0,0.32829778260977416,0.11947726536121948,0.49490753319909403,0.5772545868363242,0.6514907168161883,0.4506525781910397,0.31804138321995457
R15H12,0.9,0.8,2.0,25,14.0,10.0,150,150,118,1.0,0.8492697634871661,0,0.3321559389885336,0.14105154747625276,0.4996989384752421,0.5337054308658699,0.6086602716371561,0.44502623875481917,0.3431776556776556
R15H12,0.9,0.8,2.0,26,14.0,12.0,150,150,105,1.0,0.7720299841976657,0,0.3311056954974265,0.13005874172682497,0.49792638596621325,0.5506869235379321,0.625375881432864,0.4500767875694476,0.3593189705031809
R15H12,0.9,0.8,2.0,27,14.0,14.0,150,150,124,1.0,0.8835378266393749,0,0.3328131512698883,0.13711561390652463,0.4990181512762947,0.5343840655525787,0.6092367882440229,0.4475956829312534,0.30263077626963547
R15H12,0.9,0.8,2.0,28,16.0,2.0,150,150,101,1.0,0.7475955847990066,0,0.32497604293569904,0.11450098921210104,0.49397931039226384,0.5956501932133723,0.6697470897722119,0.4464069232830959,0.3387254901960783
R15H12,0.9,0.8,2.0,29,16.0,4.0,150,150,109,1.0,0.796171274901832,0,0.32735987921595694,0.12303156455341266,0.4940743260888138,0.5705662819073446,0.6446774308206668,0.45149520488230166,0.2997978436657677
