scenario_id,policy_idx,alpha_on,alpha_off,train_score,train_score_se,train_op_cost,train_W,train_B_H,train_B_L,train_cloud_fraction,diffusion_score,diffusion_W,diffusion_B_H,diffusion_B_L,diffusion_cloud_fraction
R15L01,101,28.0,22.0,0.004641283743149788,0.00010895251570451336,0.004641283743149788,0.03094189162099859,0.0,0.0,0.0,0.0038763541222552877,0.025842360815035253,4.279788792227895e-08,4.279788792227895e-08,0.0
R15L01,102,28.0,24.0,0.004641283743149788,0.00010895251570451336,0.004641283743149788,0.03094189162099859,0.0,0.0,0.0,0.0038763541222552925,0.025842360815035284,4.279788792227897e-08,4.279788792227897e-08,0.0
R15L01,103,28.0,26.0,0.004641283743149788,0.00010895251570451336,0.004641283743149788,0.03094189162099859,0.0,0.0,0.0,0.003876354122255299,0.02584236081503533,4.2797887922279004e-08,4.2797887922279004e-08,0.0
R15L01,104,28.0,28.0,0.004641283743149788,0.00010895251570451336,0.004641283743149788,0.03094189162099859,0.0,0.0,0.0,0.003876354122255305,0.025842360815035367,4.2797887922279044e-08,4.2797887922279044e-08,0.0
R15L01,105,30.0,2.0,0.004641283743149788,0.00010895251570451336,0.004641283743149788,0.03094189162099859,0.0,0.0,0.0,0.003876354122268644,0.025842360815034878,4.2797887922278667e-08,4.279788792227814e-08,1.3412398376586082e-14
R15L01,106,30.0,4.0,0.004641283743149788,0.00010895251570451336,0.004641283743149788,0.03094189162099859,0.0,0.0,0.0,0.003876354122268326,0.025842360815034885,4.279788792227866e-08,4.2797887922278144e-08,1.3093340977345572e-14
R15L01,107,30.0,6.0,0.004641283743149788,0.00010895251570451336,0.004641283743149788,0.03094189162099859,0.0,0.0,0.0,0.0038763541222680007,0.0258423608150349,4.279788792227867e-08,4.279788792227817e-08,1.2765976837375236e-14
R15L01,108,30.0,8.0,0.004641283743149788,0.00010895251570451336,0.004641283743149788,0.03094189162099859,0.0,0.0,0.0,0.003876354122267669,0.025842360815034923,4.2797887922278687e-08,4.27978879222782e-08,1.2430511789268841e-14
R15L01,109,30.0,10.0,0.004641283743149788,0.00010895251570451336,0.004641283743149788,0.03094189162099859,0.0,0.0,0.0,0.00387635412226733,0.025842360815034954,4.2797887922278706e-08,4.279788792227823e-08,1.2087200201988196e-14
R15L01,110,30.0,12.0,0.004641283743149788,0.00010895251570451336,0.004641283743149788,0.03094189162099859,0.0,0.0,0.0,0.003876354122266985,0.025842360815034993,4.2797887922278746e-08,4.279788792227828e-08,1.1736347703340375e-14
R15L01,111,30.0,14.0,0.004641283743149788,0.00010895251570451336,0.004641283743149788,0.03094189162099859,0.0,0.0,0.0,0.0038763541222666333,0.025842360815035034,4.279788792227878e-08,4.279788792227833e-08,1.1378313983494914e-14
R15L01,112,30.0,16.0,0.004641283743149788,0.00010895251570451336,0.004641283743149788,0.03094189162099859,0.0,0.0,0.0,0.0038763541222662733,0.02584236081503507,4.2797887922278806e-08,4.2797887922278376e-08,1.1013515385806251e-14
R15L01,113,30.0,18.0,0.004641283743149788,0.00010895251570451336,0.004641283743149788,0.03094189162099859,0.0,0.0,0.0,0.0038763541222659095,0.025842360815035114,4.2797887922278845e-08,4.279788792227842e-08,1.0642427216954835e-14
R15L01,114,30.0,20.0,0.004641283743149788,0.00010895251570451336,0.004641283743149788,0.03094189162099859,0.0,0.0,0.0,0.0038763541222655387,0.025842360815035156,4.2797887922278885e-08,4.2797887922278475e-08,1.0265585701678842e-14
