scenario_id,policy_idx,alpha_on,alpha_off,train_score,train_score_se,train_op_cost,train_W,train_B_H,train_B_L,train_cloud_fraction,diffusion_score,diffusion_W,diffusion_B_H,diffusion_B_L,diffusion_cloud_fraction,K,rho,qH,tau
C05,117,30.0,26.0,0.0036583469357465734,4.375733478684366e-05,0.0036583469357465734,0.02438897957164382,0.0,0.0,0.0,0.0032658413766470653,0.02177227584431377,1.5120410547656177e-10,1.5120410547656177e-10,0.0,40.0,0.05,0.8,0.5
C05,118,30.0,28.0,0.0036583469357465734,4.375733478684366e-05,0.0036583469357465734,0.02438897957164382,0.0,0.0,0.0,0.0032658413766470614,0.021772275844313745,1.5120410547656167e-10,1.5120410547656167e-10,0.0,40.0,0.05,0.8,0.5
C05,119,30.0,30.0,0.0036583469357465734,4.375733478684366e-05,0.0036583469357465734,0.02438897957164382,0.0,0.0,0.0,0.003265841376647059,0.021772275844313727,1.512041054765615e-10,1.512041054765615e-10,0.0,40.0,0.05,0.8,0.5
C05,120,32.0,2.0,0.0036583469357465734,4.375733478684366e-05,0.0036583469357465734,0.02438897957164382,0.0,0.0,0.0,0.003265841376647097,0.02177227584431398,1.512041054765631e-10,1.512041054765631e-10,0.0,40.0,0.05,0.8,0.5
C05,121,32.0,4.0,0.0036583469357465734,4.375733478684366e-05,0.0036583469357465734,0.02438897957164382,0.0,0.0,0.0,0.003265841376647097,0.02177227584431398,1.512041054765631e-10,1.512041054765631e-10,0.0,40.0,0.05,0.8,0.5
C05,122,32.0,6.0,0.0036583469357465734,4.375733478684366e-05,0.0036583469357465734,0.02438897957164382,0.0,0.0,0.0,0.003265841376647096,0.021772275844313974,1.512041054765631e-10,1.512041054765631e-10,0.0,40.0,0.05,0.8,0.5
C05,123,32.0,8.0,0.0036583469357465734,4.375733478684366e-05,0.0036583469357465734,0.02438897957164382,0.0,0.0,0.0,0.0032658413766470927,0.021772275844313953,1.51204105476563e-10,1.51204105476563e-10,0.0,40.0,0.05,0.8,0.5
C05,124,32.0,10.0,0.0036583469357465734,4.375733478684366e-05,0.0036583469357465734,0.02438897957164382,0.0,0.0,0.0,0.003265841376647091,0.02177227584431394,1.5120410547656294e-10,1.5120410547656294e-10,0.0,40.0,0.05,0.8,0.5
C05,125,32.0,12.0,0.0036583469357465734,4.375733478684366e-05,0.0036583469357465734,0.02438897957164382,0.0,0.0,0.0,0.0032658413766470883,0.02177227584431392,1.5120410547656273e-10,1.5120410547656273e-10,0.0,40.0,0.05,0.8,0.5
C05,126,32.0,14.0,0.0036583469357465734,4.375733478684366e-05,0.0036583469357465734,0.02438897957164382,0.0,0.0,0.0,0.0032658413766470844,0.021772275844313897,1.512041054765626e-10,1.512041054765626e-10,0.0,40.0,0.05,0.8,0.5
C05,127,32.0,16.0,0.0036583469357465734,4.375733478684366e-05,0.0036583469357465734,0.02438897957164382,0.0,0.0,0.0,0.003265841376647082,0.02177227584431388,1.5120410547656247e-10,1.5120410547656247e-10,0.0,40.0,0.05,0.8,0.5
C05,128,32.0,18.0,0.0036583469357465734,4.375733478684366e-05,0.0036583469357465734,0.02438897957164382,0.0,0.0,0.0,0.0032658413766470783,0.021772275844313856,1.5120410547656232e-10,1.5120410547656232e-10,0.0,40.0,0.05,0.8,0.5
C05,129,32.0,20.0,0.0036583469357465734,4.375733478684366e-05,0.0036583469357465734,0.02438897957164382,0.0,0.0,0.0,0.0032658413766470753,0.021772275844313835,1.5120410547656219e-10,1.5120410547656219e-10,0.0,40.0,0.05,0.8,0.5
C05,130,32.0,22.0,0.0036583469357465734,4.375733478684366e-05,0.0036583469357465734,0.02438897957164382,0.0,0.0,0.0,0.003265841376647072,0.021772275844313814,1.5120410547656206e-10,1.5120410547656206e-10,0.0,40.0,0.05,0.8,0.5
C05,131,32.0,24.0,0.0036583469357465734,4.375733478684366e-05,0.0036583469357465734,0.02438897957164382,0.0,0.0,0.0,0.0032658413766470684,0.02177227584431379,1.5120410547656188e-10,1.5120410547656188e-10,0.0,40.0,0.05,0.8,0.5
C05,132,32.0,26.0,0.0036583469357465734,4.375733478684366e-05,0.0036583469357465734,0.02438897957164382,0.0,0.0,0.0,0.0032658413766470653,0.02177227584431377,1.5120410547656177e-10,1.5120410547656177e-10,0.0,40.0,0.05,0.8,0.5
C05,133,32.0,28.0,0.0036583469357465734,4.375733478684366e-05,0.0036583469357465734,0.02438897957164382,0.0,0.0,0.0,0.0032658413766470614,0.021772275844313745,1.5120410547656167e-10,1.5120410547656167e-10,0.0,40.0,0.05,0.8,0.5
C05,134,32.0,30.0,0.0036583469357465734,4.375733478684366e-05,0.0036583469357465734,0.02438897957164382,0.0,0.0,0.0,0.003265841376647059,0.021772275844313727,1.512041054765615e-10,1.512041054765615e-10,0.0,40.0,0.05,0.8,0.5
C05,135,32.0,32.0,0.0036583469357465734,4.375733478684366e-05,0.0036583469357465734,0.02438897957164382,0.0,0.0,0.0,0.003265841376647055,0.0217722758443137,1.512041054765613e-10,1.512041054765613e-10,0.0,40.0,0.05,0.8,0.5
C05,136,34.0,2.0,0.0036583469357465734,4.375733478684366e-05,0.0036583469357465734,0.02438897957164382,0.0,0.0,0.0,0.003265841376647097,0.02177227584431398,1.512041054765631e-10,1.512041054765631e-10,0.0,40.0,0.05,0.8,0.5
C05,137,34.0,4.0,0.0036583469357465734,4.375733478684366e-05,0.0036583469357465734,0.02438897957164382,0.0,0.0,0.0,0.003265841376647097,0.02177227584431398,1.512041054765631e-10,1.512041054765631e-10,0.0,40.0,0.05,0.8,0.5
C05,138,34.0,6.0,0.0036583469357465734,4.375733478684366e-05,0.0036583469357465734,0.02438897957164382,0.0,0.0,0.0,0.003265841376647096,0.021772275844313974,1.512041054765631e-10,1.512041054765631e-10,0.0,40.0,0.05,0.8,0.5
C05,139,34.0,8.0,0.0036583469357465734,4.375733478684366e-05,0.0036583469357465734,0.02438897957164382,0.0,0.0,0.0,0.0032658413766470927,0.021772275844313953,1.51204105476563e-10,1.51204105476563e-10,0.0,40.0,0.05,0.8,0.5
C05,140,34.0,10.0,0.0036583469357465734,4.375733478684366e-05,0.0036583469357465734,0.02438897957164382,0.0,0.0,0.0,0.003265841376647091,0.02177227584431394,1.5120410547656294e-10,1.5120410547656294e-10,0.0,40.0,0.05,0.8,0.5
C05,141,34.0,12.0,0.0036583469357465734,4.375733478684366e-05,0.0036583469357465734,0.02438897957164382,0.0,0.0,0.0,0.0032658413766470883,0.02177227584431392,1.5120410547656273e-10,1.5120410547656273e-10,0.0,40.0,0.05,0.8,0.5
C05,142,34.0,14.0,0.0036583469357465734,4.375733478684366e-05,0.0036583469357465734,0.02438897957164382,0.0,0.0,0.0,0.0032658413766470844,0.021772275844313897,1.512041054765626e-10,1.512041054765626e-10,0.0,40.0,0.05,0.8,0.5
C05,143,34.0,16.0,0.0036583469357465734,4.375733478684366e-05,0.0036583469357465734,0.02438897957164382,0.0,0.0,0.0,0.003265841376647082,0.02177227584431388,1.5120410547656247e-10,1.5120410547656247e-10,0.0,40.0,0.05,0.8,0.5
C05,144,34.0,18.0,0.0036583469357465734,4.375733478684366e-05,0.0036583469357465734,0.02438897957164382,0.0,0.0,0.0,0.003265841376647078,0.021772275844313852,1.5120410547656234e-10,1.5120410547656234e-10,0.0,40.0,0.05,0.8,0.5
C05,145,34.0,20.0,0.0036583469357465734,4.375733478684366e-05,0.0036583469357465734,0.02438897957164382,0.0,0.0,0.0,0.0032658413766470753,0.021772275844313835,1.5120410547656219e-10,1.5120410547656219e-10,0.0,40.0,0.05,0.8,0.5
C05,146,34.0,22.0,0.0036583469357465734,4.375733478684366e-05,0.0036583469357465734,0.02438897957164382,0.0,0.0,0.0,0.003265841376647072,0.021772275844313814,1.5120410547656206e-10,1.5120410547656206e-10,0.0,40.0,0.05,0.8,0.5
C05,147,34.0,24.0,0.0036583469357465734,4.375733478684366e-05,0.0036583469357465734,0.02438897957164382,0.0,0.0,0.0,0.0032658413766470684,0.02177227584431379,1.5120410547656188e-10,1.5120410547656188e-10,0.0,40.0,0.05,0.8,0.5
C05,148,34.0,26.0,0.0036583469357465734,4.375733478684366e-05,0.0036583469357465734,0.02438897957164382,0.0,0.0,0.0,0.0032658413766470653,0.02177227584431377,1.5120410547656177e-10,1.5120410547656177e-10,0.0,40.0,0.05,0.8,0.5
C05,149,34.0,28.0,0.0036583469357465734,4.375733478684366e-05,0.0036583469357465734,0.02438897957164382,0.0,0.0,0.0,0.0032658413766470614,0.021772275844313745,1.5120410547656167e-10,1.5120410547656167e-10,0.0,40.0,0.05,0.8,0.5
C05,150,34.0,30.0,0.0036583469357465734,4.375733478684366e-05,0.0036583469357465734,0.02438897957164382,0.0,0.0,0.0,0.003265841376647059,0.021772275844313727,1.512041054765615e-10,1.512041054765615e-10,0.0,40.0,0.05,0.8,0.5
C05,151,34.0,32.0,0.0036583469357465734,4.375733478684366e-05,0.0036583469357465734,0.02438897957164382,0.0,0.0,0.0,0.003265841376647055,0.0217722758443137,1.512041054765613e-10,1.512041054765613e-10,0.0,40.0,0.05,0.8,0.5
C05,152,34.0,34.0,0.0036583469357465734,4.375733478684366e-05,0.0036583469357465734,0.02438897957164382,0.0,0.0,0.0,0.003265841376647052,0.02177227584431368,1.5120410547656118e-10,1.5120410547656118e-10,0.0,40.0,0.05,0.8,0.5
C05,153,36.0,2.0,0.0036583469357465734,4.375733478684366e-05,0.0036583469357465734,0.02438897957164382,0.0,0.0,0.0,0.003265841376647097,0.02177227584431398,1.512041054765631e-10,1.512041054765631e-10,0.0,40.0,0.05,0.8,0.5
C05,154,36.0,4.0,0.0036583469357465734,4.375733478684366e-05,0.0036583469357465734,0.02438897957164382,0.0,0.0,0.0,0.003265841376647097,0.02177227584431398,1.512041054765631e-10,1.512041054765631e-10,0.0,40.0,0.05,0.8,0.5
C05,155,36.0,6.0,0.0036583469357465734,4.375733478684366e-05,0.0036583469357465734,0.02438897957164382,0.0,0.0,0.0,0.003265841376647096,0.021772275844313974,1.512041054765631e-10,1.512041054765631e-10,0.0,40.0,0.05,0.8,0.5
C05,156,36.0,8.0,0.0036583469357465734,4.375733478684366e-05,0.0036583469357465734,0.02438897957164382,0.0,0.0,0.0,0.0032658413766470927,0.021772275844313953,1.51204105476563e-10,1.51204105476563e-10,0.0,40.0,0.05,0.8,0.5
C05,157,36.0,10.0,0.0036583469357465734,4.375733478684366e-05,0.0036583469357465734,0.02438897957164382,0.0,0.0,0.0,0.003265841376647091,0.02177227584431394,1.5120410547656294e-10,1.5120410547656294e-10,0.0,40.0,0.05,0.8,0.5
C05,158,36.0,12.0,0.0036583469357465734,4.375733478684366e-05,0.0036583469357465734,0.02438897957164382,0.0,0.0,0.0,0.0032658413766470883,0.02177227584431392,1.5120410547656273e-10,1.5120410547656273e-10,0.0,40.0,0.05,0.8,0.5
C05,159,36.0,14.0,0.0036583469357465734,4.375733478684366e-05,0.0036583469357465734,0.02438897957164382,0.0,0.0,0.0,0.0032658413766470844,0.021772275844313897,1.512041054765626e-10,1.512041054765626e-10,0.0,40.0,0.05,0.8,0.5
C05,160,36.0,16.0,0.0036583469357465734,4.375733478684366e-05,0.0036583469357465734,0.02438897957164382,0.0,0.0,0.0,0.003265841376647082,0.02177227584431388,1.5120410547656247e-10,1.5120410547656247e-10,0.0,40.0,0.05,0.8,0.5
C05,161,36.0,18.0,0.0036583469357465734,4.375733478684366e-05,0.0036583469357465734,0.02438897957164382,0.0,0.0,0.0,0.003265841376647078,0.021772275844313852,1.5120410547656234e-10,1.5120410547656234e-10,0.0,40.0,0.05,0.8,0.5
C05,162,36.0,20.0,0.0036583469357465734,4.375733478684366e-05,0.0036583469357465734,0.02438897957164382,0.0,0.0,0.0,0.0032658413766470753,0.021772275844313835,1.5120410547656219e-10,1.5120410547656219e-10,0.0,40.0,0.05,0.8,0.5
C05,163,36.0,22.0,0.0036583469357465734,4.375733478684366e-05,0.0036583469357465734,0.02438897957164382,0.0,0.0,0.0,0.003265841376647072,0.021772275844313814,1.5120410547656206e-10,1.5120410547656206e-10,0.0,40.0,0.05,0.8,0.5
C05,164,36.0,24.0,0.0036583469357465734,4.375733478684366e-05,0.0036583469357465734,0.02438897957164382,0.0,0.0,0.0,0.0032658413766470684,0.02177227584431379,1.5120410547656188e-10,1.5120410547656188e-10,0.0,40.0,0.05,0.8,0.5
C05,165,36.0,26.0,0.0036583469357465734,4.375733478684366e-05,0.0036583469357465734,0.02438897957164382,0.0,0.0,0.0,0.0032658413766470653,0.02177227584431377,1.5120410547656177e-10,1.5120410547656177e-10,0.0,40.0,0.05,0.8,0.5
C05,166,36.0,28.0,0.0036583469357465734,4.375733478684366e-05,0.0036583469357465734,0.02438897957164382,0.0,0.0,0.0,0.0032658413766470614,0.021772275844313745,1.5120410547656167e-10,1.5120410547656167e-10,0.0,40.0,0.05,0.8,0.5
C05,167,36.0,30.0,0.0036583469357465734,4.375733478684366e-05,0.0036583469357465734,0.02438897957164382,0.0,0.0,0.0,0.003265841376647059,0.021772275844313727,1.512041054765615e-10,1.512041054765615e-10,0.0,40.0,0.05,0.8,0.5
C05,168,36.0,32.0,0.0036583469357465734,4.375733478684366e-05,0.0036583469357465734,0.02438897957164382,0.0,0.0,0.0,0.003265841376647055,0.0217722758443137,1.512041054765613e-10,1.512041054765613e-10,0.0,40.0,0.05,0.8,0.5
C05,169,36.0,34.0,0.0036583469357465734,4.375733478684366e-05,0.0036583469357465734,0.02438897957164382,0.0,0.0,0.0,0.003265841376647052,0.02177227584431368,1.5120410547656118e-10,1.5120410547656118e-10,0.0,40.0,0.05,0.8,0.5
C05,170,36.0,36.0,0.0036583469357465734,4.375733478684366e-05,0.0036583469357465734,0.02438897957164382,0.0,0.0,0.0,0.0032658413766470475,0.02177227584431365,1.5120410547656102e-10,1.5120410547656102e-10,0.0,40.0,0.05,0.8,0.5
C05,171,38.0,2.0,0.0036583469357465734,4.375733478684366e-05,0.0036583469357465734,0.02438897957164382,0.0,0.0,0.0,0.003265841376647097,0.02177227584431398,1.512041054765631e-10,1.512041054765631e-10,0.0,40.0,0.05,0.8,0.5
C05,172,38.0,4.0,0.0036583469357465734,4.375733478684366e-05,0.0036583469357465734,0.02438897957164382,0.0,0.0,0.0,0.003265841376647097,0.02177227584431398,1.512041054765631e-10,1.512041054765631e-10,0.0,40.0,0.05,0.8,0.5
C05,173,38.0,6.0,0.0036583469357465734,4.375733478684366e-05,0.0036583469357465734,0.02438897957164382,0.0,0.0,0.0,0.003265841376647096,0.021772275844313974,1.512041054765631e-10,1.512041054765631e-10,0.0,40.0,0.05,0.8,0.5
C05,174,38.0,8.0,0.0036583469357465734,4.375733478684366e-05,0.0036583469357465734,0.02438897957164382,0.0,0.0,0.0,0.0032658413766470935,0.021772275844313956,1.5120410547656301e-10,1.5120410547656301e-10,0.0,40.0,0.05,0.8,0.5
C05,175,38.0,10.0,0.0036583469357465734,4.375733478684366e-05,0.0036583469357465734,0.02438897957164382,0.0,0.0,0.0,0.003265841376647091,0.02177227584431394,1.5120410547656294e-10,1.5120410547656294e-10,0.0,40.0,0.05,0.8,0.5
C05,176,38.0,12.0,0.0036583469357465734,4.375733478684366e-05,0.0036583469357465734,0.02438897957164382,0.0,0.0,0.0,0.0032658413766470883,0.02177227584431392,1.5120410547656273e-10,1.5120410547656273e-10,0.0,40.0,0.05,0.8,0.5
C05,177,38.0,14.0,0.0036583469357465734,4.375733478684366e-05,0.0036583469357465734,0.02438897957164382,0.0,0.0,0.0,0.0032658413766470844,0.021772275844313897,1.512041054765626e-10,1.512041054765626e-10,0.0,40.0,0.05,0.8,0.5
C05,178,38.0,16.0,0.0036583469357465734,4.375733478684366e-05,0.0036583469357465734,0.02438897957164382,0.0,0.0,0.0,0.003265841376647082,0.02177227584431388,1.5120410547656247e-10,1.5120410547656247e-10,0.0,40.0,0.05,0.8,0.5
C05,179,38.0,18.0,0.0036583469357465734,4.375733478684366e-05,0.0036583469357465734,0.02438897957164382,0.0,0.0,0.0,0.003265841376647078,0.021772275844313852,1.5120410547656234e-10,1.5120410547656234e-10,0.0,40.0,0.05,0.8,0.5
C05,180,38.0,20.0,0.0036583469357465734,4.375733478684366e-05,0.0036583469357465734,0.02438897957164382,0.0,0.0,0.0,0.0032658413766470753,0.021772275844313835,1.5120410547656219e-10,1.5120410547656219e-10,0.0,40.0,0.05,0.8,0.5
C05,181,38.0,22.0,0.0036583469357465734,4.375733478684366e-05,0.0036583469357465734,0.02438897957164382,0.0,0.0,0.0,0.003265841376647072,0.021772275844313814,1.5120410547656206e-10,1.5120410547656206e-10,0.0,40.0,0.05,0.8,0.5
C05,182,38.0,24.0,0.0036583469357465734,4.375733478684366e-05,0.0036583469357465734,0.02438897957164382,0.0,0.0,0.0,0.0032658413766470684,0.02177227584431379,1.5120410547656188e-10,1.5120410547656188e-10,0.0,40.0,0.05,0.8,0.5
C05,183,38.0,26.0,0.0036583469357465734,4.375733478684366e-05,0.0036583469357465734,0.02438897957164382,0.0,0.0,0.0,0.0032658413766470653,0.02177227584431377,1.5120410547656177e-10,1.5120410547656177e-10,0.0,40.0,0.05,0.8,0.5
C05,184,38.0,28.0,0.0036583469357465734,4.375733478684366e-05,0.0036583469357465734,0.02438897957164382,0.0,0.0,0.0,0.0032658413766470614,0.021772275844313745,1.5120410547656167e-10,1.5120410547656167e-10,0.0,40.0,0.05,0.8,0.5
C05,185,38.0,30.0,0.0036583469357465734,4.375733478684366e-05,0.0036583469357465734,0.02438897957164382,0.0,0.0,0.0,0.003265841376647059,0.021772275844313727,1.512041054765615e-10,1.512041054765615e-10,0.0,40.0,0.05,0.8,0.5
C05,186,38.0,32.0,0.0036583469357465734,4.375733478684366e-05,0.0036583469357465734,0.02438897957164382,0.0,0.0,0.0,0.003265841376647055,0.0217722758443137,1.512041054765613e-10,1.512041054765613e-10,0.0,40.0,0.05,0.8,0.5
C05,187,38.0,34.0,0.0036583469357465734,4.375733478684366e-05,0.0036583469357465734,0.02438897957164382,0.0,0.0,0.0,0.003265841376647052,0.02177227584431368,1.5120410547656118e-10,1.5120410547656118e-10,0.0,40.0,0.05,0.8,0.5
C05,188,38.0,36.0,0.0036583469357465734,4.375733478684366e-05,0.0036583469357465734,0.02438897957164382,0.0,0.0,0.0,0.0032658413766470475,0.02177227584431365,1.5120410547656102e-10,1.5120410547656102e-10,0.0,40.0,0.05,0.8,0.5
C05,189,38.0,38.0,0.0036583469357465734,4.375733478684366e-05,0.0036583469357465734,0.02438897957164382,0.0,0.0,0.0,0.0032658413766470445,0.02177227584431363,1.512041054765609e-10,1.512041054765609e-10,0.0,40.0,0.05,0.8,0.5
C06,0,2.0,2.0,0.015122307773054068,0.004973125646056856,0.015122307773054068,0.02383710480833623,0.0,0.0,0.011546742051803636,0.003322082207677811,0.021772264075462427,1.5120393103946203e-10,1.511955989113874e-10,5.62425963584468e-05,40.0,0.05,0.8,2.0
C06,1,4.0,2.0,0.003923502942643874,0.00034054103730039956,0.003923502942643874,0.02383287792343548,0.0,0.0,0.00034857125412855137,0.0032658571590620626,0.021772275840958567,1.512041054272872e-10,1.5120410308595118e-10,1.5782918277598912e-08,40.0,0.05,0.8,2.0
C06,2,4.0,4.0,0.005336959496163903,0.001752814815405107,0.005336959496163903,0.023832558385833064,0.0,0.0,0.0017620757382889429,0.003265857154791513,0.021772275840959865,1.512041054273018e-10,1.5120410308663725e-10,1.5778647533646425e-08,40.0,0.05,0.8,2.0
C06,3,6.0,2.0,0.003923502942643874,0.00034054103730039956,0.003923502942643874,0.02383287792343548,0.0,0.0,0.00034857125412855137,0.003265841382415043,0.021772275844294114,1.5120410547641627e-10,1.512041054755637e-10,5.7709258518388624e-12,40.0,0.05,0.8,2.0
C06,4,6.0,4.0,0.005336959496163903,0.001752814815405107,0.005336959496163903,0.023832558385833064,0.0,0.0,0.0017620757382889429,0.0032658413824123668,0.02177227584429413,1.5120410547641627e-10,1.5120410547556414e-10,5.768247517910031e-12,40.0,0.05,0.8,2.0
C06,5,6.0,6.0,0.003923502942643874,0.0003405410373003997,0.003923502942643874,0.02383287792343548,0.0,0.0,0.00034857125412855137,0.003265841382411345,0.021772275844294156,1.5120410547641632e-10,1.5120410547556435e-10,5.7672217476961416e-12,40.0,0.05,0.8,2.0
C06,6,8.0,2.0,0.003574745491987578,3.3029290833711245e-05,0.003574745491987578,0.02383163661325052,0.0,0.0,0.0,0.00326584137664707,0.0217722758443138,1.5120410547656193e-10,1.5120410547656193e-10,0.0,40.0,0.05,0.8,2.0
C06,7,8.0,4.0,0.003574745491987578,3.3029290833711245e-05,0.003574745491987578,0.02383163661325052,0.0,0.0,0.0,0.00326584137664707,0.0217722758443138,1.5120410547656193e-10,1.5120410547656193e-10,0.0,40.0,0.05,0.8,2.0
C06,8,8.0,6.0,0.003574745491987578,3.3029290833711245e-05,0.003574745491987578,0.02383163661325052,0.0,0.0,0.0,0.0032658413766470692,0.021772275844313797,1.512041054765619e-10,1.512041054765619e-10,0.0,40.0,0.05,0.8,2.0
C06,9,8.0,8.0,0.003574745491987578,3.3029290833711245e-05,0.003574745491987578,0.02383163661325052,0.0,0.0,0.0,0.003265841376647066,0.021772275844313776,1.512041054765618e-10,1.512041054765618e-10,0.0,40.0,0.05,0.8,2.0
C06,10,10.0,2.0,0.003574745491987578,3.3029290833711245e-05,0.003574745491987578,0.02383163661325052,0.0,0.0,0.0,0.003265841376647097,0.02177227584431398,1.512041054765631e-10,1.512041054765631e-10,0.0,40.0,0.05,0.8,2.0
C06,11,10.0,4.0,0.003574745491987578,3.3029290833711245e-05,0.003574745491987578,0.02383163661325052,0.0,0.0,0.0,0.003265841376647097,0.02177227584431398,1.512041054765631e-10,1.512041054765631e-10,0.0,40.0,0.05,0.8,2.0
C06,12,10.0,6.0,0.003574745491987578,3.3029290833711245e-05,0.003574745491987578,0.02383163661325052,0.0,0.0,0.0,0.003265841376647096,0.021772275844313974,1.512041054765631e-10,1.512041054765631e-10,0.0,40.0,0.05,0.8,2.0
C06,13,10.0,8.0,0.003574745491987578,3.3029290833711245e-05,0.003574745491987578,0.02383163661325052,0.0,0.0,0.0,0.0032658413766470927,0.021772275844313953,1.51204105476563e-10,1.51204105476563e-10,0.0,40.0,0.05,0.8,2.0
C06,14,10.0,10.0,0.003574745491987578,3.3029290833711245e-05,0.003574745491987578,0.02383163661325052,0.0,0.0,0.0,0.003265841376647091,0.02177227584431394,1.5120410547656294e-10,1.5120410547656294e-10,0.0,40.0,0.05,0.8,2.0
C06,15,12.0,2.0,0.003574745491987578,3.3029290833711245e-05,0.003574745491987578,0.02383163661325052,0.0,0.0,0.0,0.003265841376647097,0.02177227584431398,1.512041054765631e-10,1.512041054765631e-10,0.0,40.0,0.05,0.8,2.0
C06,16,12.0,4.0,0.003574745491987578,3.3029290833711245e-05,0.003574745491987578,0.02383163661325052,0.0,0.0,0.0,0.003265841376647097,0.02177227584431398,1.512041054765631e-10,1.512041054765631e-10,0.0,40.0,0.05,0.8,2.0
C06,17,12.0,6.0,0.003574745491987578,3.3029290833711245e-05,0.003574745491987578,0.02383163661325052,0.0,0.0,0.0,0.003265841376647096,0.021772275844313974,1.512041054765631e-10,1.512041054765631e-10,0.0,40.0,0.05,0.8,2.0
C06,18,12.0,8.0,0.003574745491987578,3.3029290833711245e-05,0.003574745491987578,0.02383163661325052,0.0,0.0,0.0,0.0032658413766470927,0.021772275844313953,1.51204105476563e-10,1.51204105476563e-10,0.0,40.0,0.05,0.8,2.0
C06,19,12.0,10.0,0.003574745491987578,3.3029290833711245e-05,0.003574745491987578,0.02383163661325052,0.0,0.0,0.0,0.003265841376647091,0.02177227584431394,1.5120410547656294e-10,1.5120410547656294e-10,0.0,40.0,0.05,0.8,2.0
C06,20,12.0,12.0,0.003574745491987578,3.3029290833711245e-05,0.003574745491987578,0.02383163661325052,0.0,0.0,0.0,0.0032658413766470874,0.021772275844313918,1.5120410547656278e-10,1.5120410547656278e-10,0.0,40.0,0.05,0.8,2.0
C06,21,14.0,2.0,0.003574745491987578,3.3029290833711245e-05,0.003574745491987578,0.02383163661325052,0.0,0.0,0.0,0.003265841376647097,0.02177227584431398,1.512041054765631e-10,1.512041054765631e-10,0.0,40.0,0.05,0.8,2.0
C06,22,14.0,4.0,0.003574745491987578,3.3029290833711245e-05,0.003574745491987578,0.02383163661325052,0.0,0.0,0.0,0.003265841376647097,0.02177227584431398,1.512041054765631e-10,1.512041054765631e-10,0.0,40.0,0.05,0.8,2.0
C06,23,14.0,6.0,0.003574745491987578,3.3029290833711245e-05,0.003574745491987578,0.02383163661325052,0.0,0.0,0.0,0.003265841376647096,0.021772275844313974,1.512041054765631e-10,1.512041054765631e-10,0.0,40.0,0.05,0.8,2.0
C06,24,14.0,8.0,0.003574745491987578,3.3029290833711245e-05,0.003574745491987578,0.02383163661325052,0.0,0.0,0.0,0.0032658413766470927,0.021772275844313953,1.51204105476563e-10,1.51204105476563e-10,0.0,40.0,0.05,0.8,2.0
C06,25,14.0,10.0,0.003574745491987578,3.3029290833711245e-05,0.003574745491987578,0.02383163661325052,0.0,0.0,0.0,0.003265841376647091,0.02177227584431394,1.5120410547656294e-10,1.5120410547656294e-10,0.0,40.0,0.05,0.8,2.0
C06,26,14.0,12.0,0.003574745491987578,3.3029290833711245e-05,0.003574745491987578,0.02383163661325052,0.0,0.0,0.0,0.0032658413766470874,0.021772275844313918,1.5120410547656278e-10,1.5120410547656278e-10,0.0,40.0,0.05,0.8,2.0
C06,27,14.0,14.0,0.003574745491987578,3.3029290833711245e-05,0.003574745491987578,0.02383163661325052,0.0,0.0,0.0,0.0032658413766470844,0.021772275844313897,1.512041054765626e-10,1.512041054765626e-10,0.0,40.0,0.05,0.8,2.0
C06,28,16.0,2.0,0.003574745491987578,3.3029290833711245e-05,0.003574745491987578,0.02383163661325052,0.0,0.0,0.0,0.003265841376647097,0.02177227584431398,1.512041054765631e-10,1.512041054765631e-10,0.0,40.0,0.05,0.8,2.0
C06,29,16.0,4.0,0.003574745491987578,3.3029290833711245e-05,0.003574745491987578,0.02383163661325052,0.0,0.0,0.0,0.003265841376647097,0.02177227584431398,1.512041054765631e-10,1.512041054765631e-10,0.0,40.0,0.05,0.8,2.0
C06,30,16.0,6.0,0.003574745491987578,3.3029290833711245e-05,0.003574745491987578,0.02383163661325052,0.0,0.0,0.0,0.003265841376647096,0.021772275844313974,1.512041054765631e-10,1.512041054765631e-10,0.0,40.0,0.05,0.8,2.0
C06,31,16.0,8.0,0.003574745491987578,3.3029290833711245e-05,0.003574745491987578,0.02383163661325052,0.0,0.0,0.0,0.0032658413766470927,0.021772275844313953,1.51204105476563e-10,1.51204105476563e-10,0.0,40.0,0.05,0.8,2.0
C06,32,16.0,10.0,0.003574745491987578,3.3029290833711245e-05,0.003574745491987578,0.02383163661325052,0.0,0.0,0.0,0.003265841376647091,0.02177227584431394,1.5120410547656294e-10,1.5120410547656294e-10,0.0,40.0,0.05,0.8,2.0
C06,33,16.0,12.0,0.003574745491987578,3.3029290833711245e-05,0.003574745491987578,0.02383163661325052,0.0,0.0,0.0,0.0032658413766470874,0.021772275844313918,1.5120410547656278e-10,1.5120410547656278e-10,0.0,40.0,0.05,0.8,2.0
C06,34,16.0,14.0,0.003574745491987578,3.3029290833711245e-05,0.003574745491987578,0.02383163661325052,0.0,0.0,0.0,0.0032658413766470844,0.021772275844313897,1.512041054765626e-10,1.512041054765626e-10,0.0,40.0,0.05,0.8,2.0
C06,35,16.0,16.0,0.003574745491987578,3.3029290833711245e-05,0.003574745491987578,0.02383163661325052,0.0,0.0,0.0,0.003265841376647082,0.02177227584431388,1.5120410547656245e-10,1.5120410547656245e-10,0.0,40.0,0.05,0.8,2.0
